record_id,filer_id,filer_name,party,date,amount,payee_display,purpose_display,office,source_link,vendor_ids,vendor_names,vendor_groups,vendor_eras,confidences
3173412-23-EDT21,1488779,"Working Families and Small Businesses for Mark Pulido in the Assembly 2026, a project of California Hotel + Lodging Association",,2026-05-28,758.85,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3173412-24-EDT22,1488779,"Working Families and Small Businesses for Mark Pulido in the Assembly 2026, a project of California Hotel + Lodging Association",,2026-05-28,599.63,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3173412-25-EDT25,1488779,"Working Families and Small Businesses for Mark Pulido in the Assembly 2026, a project of California Hotel + Lodging Association",,2026-05-28,892.76,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3173412-29-EDT30,1488779,"Working Families and Small Businesses for Mark Pulido in the Assembly 2026, a project of California Hotel + Lodging Association",,2026-05-29,599.63,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3173412-30-EDT31,1488779,"Working Families and Small Businesses for Mark Pulido in the Assembly 2026, a project of California Hotel + Lodging Association",,2026-05-29,758.85,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3173412-31-EDT34,1488779,"Working Families and Small Businesses for Mark Pulido in the Assembly 2026, a project of California Hotel + Lodging Association",,2026-05-29,892.76,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3156577-132-PDT663,1479597,Katie Porter,,2026-05-04,144.08,Otter.ai,,,,otter_ai,Otter.ai,general_purpose,legacy,high
3187391-3-EXP469,1487467,Leon A. Dixson,,2026-07-16,175.0,The Gemini Group / Jennifer Tierney,,,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,medium
3187391-7-EXP474,1487467,Leon A. Dixson,,2026-08-14,1000.0,The Gemini Group / Jennifer Tierney,,,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,medium
3181829-141-E-231620,1480425,Stephen Hilton,,2026-06-29,12500.0,EyesOver LLC,,,,eyesover,EyesOver,political_specific,legacy,high
3181023-11-EXP880,1476883,Josh Hoover,,2026-05-29,2700.64,"Prompt.io, Inc.",Text Program,,,prompt_io,Prompt.io,political_specific,legacy,high
3181023-12-EXP878,1476883,Josh Hoover,,2026-05-29,299.36,"Prompt.io, Inc.",Text Messages  (9/29/25),,,prompt_io,Prompt.io,political_specific,legacy,high
3173655-574-NON115264,741666,California Democratic Party,,2026-05-21,255.0,DonorAtlas,subscription,,,donoratlas,DonorAtlas,political_specific,generative,high
3173655-575-NON115534,741666,California Democratic Party,,2026-06-01,300.0,DonorAtlas,subscription,,,donoratlas,DonorAtlas,political_specific,generative,high
3176394-15-E-2659,1481651,Che Ahn,,2026-05-26,128.09,"Campaign Nucleus, LLC",,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
3176394-16-E-2660,1481651,Che Ahn,,2026-05-28,120.12,"Campaign Nucleus, LLC",,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
3176394-17-E-2684,1481651,Che Ahn,,2026-06-01,118.03,"Campaign Nucleus, LLC",,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
3176394-18-E-2686,1481651,Che Ahn,,2026-06-03,12.42,"Campaign Nucleus, LLC",,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
3176394-19-E-2704,1481651,Che Ahn,,2026-06-04,2300.0,"Campaign Nucleus, LLC",,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
3176394-20-E-2726,1481651,Che Ahn,,2026-06-05,117.48,"Campaign Nucleus, LLC",,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
3168821-3-EXP409,1487467,Leon A. Dixson,,2026-05-19,2500.0,The Gemini Group / Jennifer Tierney,See Sch. G,,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,medium
3168821-30-EXP434,1487467,Leon A. Dixson,,2026-06-17,5000.0,The Gemini Group / Jennifer Tierney,,,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,medium
3157071-507-PDT583,1486858,Matt Mahan,,2026-04-27,200.0,Anthropic,,,,anthropic,Anthropic (Claude),general_purpose,generative,high
3157071-508-PDT584,1486858,Matt Mahan,,2026-04-29,100.0,Anthropic,,,,anthropic,Anthropic (Claude),general_purpose,generative,high
3157071-28-EXP5243,1486858,Matt Mahan,,2026-05-04,100.0,Anthropic,,,,anthropic,Anthropic (Claude),general_purpose,generative,high
3171096-26-PDT605,1456912,Catherine Blakespear,,2026-06-11,29.0,HeyGen,,,,heygen,HeyGen,general_purpose,generative,high
