filer_id,year,total_expenditure
BUSHC--490,2026,175.0
BUSHC--631,2026,44748.68
BUSIAS 201,2025,8666.45
BUSIAS 201,2026,1261.0
BUSIPB 004,2023,90349.4
BUSIPB 004,2024,51420.15
BUSIPB 004,2025,152039.65
BUSIPB 004,2026,12151.78
BUTLD--651,2023,6404.42
BUTLE--424,2026,4195.78
BUTLT--941,2024,973.0
BUTTN--062,2023,6741.85
BYERP  902,2023,4419.42
BYRDL--024,2023,1322.36
BYRDL--024,2024,6522.62
BYRDL--024,2026,2217.02
BYRDR--496,2026,14697.76
BYRDT  226,2023,5273.56
BYRDT  226,2024,5674.03
BYRDT  226,2025,17048.68
CABEM--172,2025,16669.09
CADYG--339,2026,12447.14
CAILT--498,2025,1064.45
CAILT--498,2026,27765.08
CALDJ  498,2023,26611.47
CALDM  366,2023,43079.55
CALDM  366,2024,189706.93
CALDM  366,2025,705162.66
CALDM  366,2026,21032.33
CALEE--683,2024,1982.57
CALKE--596,2026,8372.9
CALKR  104,2023,3300.94
CALKR  104,2024,10374.56
CALKR  104,2025,35507.75
CALKR  104,2026,83932.36
CALLK--176,2026,140.0
CALLL  029,2023,1893.55
CALLL  029,2024,129814.81
CALLL  029,2025,10353.56
CALLL  029,2026,42345.67
CAMACQ 607,2023,2144.57
CAMACQ 607,2024,782.89
CAMAR  338,2025,3326.72
CAMED--907,2026,6940.16
CAMEM--966,2023,11789.49
CAMEM--966,2025,7770.61
CAMPB  801,2023,28452.34
CAMPG--556,2023,6106.91
CAMPJ  122,2023,2801.6
CAMPJ--090,2026,24198.3
CAMPK--896,2025,2367.22
CAMPM  402,2023,5816.1
CAMPM  402,2024,91334.81
CAMPM  402,2025,272.29
CAMPM  402,2026,225.0
CAMPR--018,2025,8630.0
CAMPS--079,2023,201.0
CAMPS--652,2025,24.0
CAMPS--652,2026,483.59
CAMPTS 501,2023,196200.0
CAMPTS 501,2024,249200.0
CAMPTS 501,2025,133166.5
CAMPTS 501,2026,200800.0
CAMPW--377,2025,500.0
CANDP  507,2023,1128657.26
CANDP  507,2024,1455604.19
CANDP  507,2025,1374811.69
CANDP  507,2026,1005504.24
CANNL--058,2023,1259.52
CANNL--058,2024,424.77
CANNL--058,2025,422.52
CANNM  208,2023,21616.77
CANNP--947,2023,4679.18
CANNP--947,2024,4531.97
CANNP--947,2025,4517.31
CANNP--947,2026,663.12
CANTA--340,2025,2851.23
CAPPB--807,2024,4185.84
CAPPB--807,2026,1443.83
CAPSC--430,2026,1600.0
CAPTY--217,2023,318.6
CARLC  275,2025,6340.34
CARLD--114,2023,21776.83
CARLJ--816,2025,6905.76
CARLM--425,2026,2300.0
CARLR  119,2023,110.0
CARLR  119,2024,310.0
CARLR  119,2025,246.5
CARLR  119,2026,394.61
CARLR  942,2023,8174.8
CARLT--948,2023,3000.0
CARLT--948,2024,27758.32
CARLT--948,2025,3196.89
CARLT--948,2026,12649.56
CARLW--507,2025,41134.49
CARMJ--958,2026,7734.77
CAROA--785,2023,120.63
CAROT--968,2023,411.61
CAROT--968,2024,450.05
CARPB--243,2024,9393.3
CARPB--243,2025,7682.79
CARPB--243,2026,126307.56
CARRN--362,2023,6655.85
CARRT--588,2025,15155.47
CARSD  052,2023,3013.86
CARTC--246,2026,8153.12
CARTR--802,2023,2651.99
CARTT  391,2025,1069.22
CARUD--730,2024,49960.35
CARVZ--362,2023,5888.78
CARYM--259,2024,10248.85
CASCA--507,2023,42968.64
CASCA--507,2024,371156.25
CASCA--507,2025,174312.8
CASCA--507,2026,113567.36
CASEB--504,2024,96223.39
CASSJ--020,2025,11186.52
CASTA--597,2024,27214.74
CATAA--453,2023,604.03
CATHM  217,2023,64249.98
CATHM  217,2025,3947.61
CATHM  217,2026,33756.61
CAVAV  206,2023,10787.12
CAVAV  206,2024,118.88
CCALJ--604,2023,111.24
CENTVC 206,2023,365.88
CENTVC 206,2024,46378.3
CENTVC 206,2025,244.0
CERTPA 005,2023,8640.0
CERTPA 005,2024,105740.0
CERTPA 005,2025,12613.23
CERTPA 005,2026,94151.9
CHADD--974,2023,96684.72
CHADK--540,2026,7706.14
CHAMJ  310,2025,194.95
CHAMK  371,2023,-9650.1
CHAMK  371,2024,13504.75
CHAMK  371,2025,250.0
CHAMK2 371,2023,6272.5
CHAMK2 371,2024,554237.07
CHAMK2 371,2025,3673.71
CHANA--700,2025,3533.13
CHANA--700,2026,4353.41
CHANB  953,2023,2545.0
CHANB--890,2024,8023.87
CHANB--890,2025,21350.6
CHANB--890,2026,27677.77
CHANC--739,2023,64476.55
CHANC--739,2024,4.75
CHANC--798,2026,8155.98
CHANC--948,2023,209080.99
CHANC--948,2024,119056.62
CHANC--948,2025,60385.31
CHANC--948,2026,4207.24
CHANE--793,2025,35369.89
CHANE--793,2026,190.11
CHAPE--538,2026,21557.94
CHAPM  362,2023,3641.4
CHAPM  362,2024,307477.09
CHAPM  362,2025,6600.0
CHAPM  362,2026,3875.0
CHARD--567,2025,3064.72
CHARP--056,2024,1200.0
CHARP--056,2025,16292.78
CHART--088,2026,2902.9
CHASC  046,2023,1844.39
CHASR  019,2024,22947.45
CHASR  019,2025,1318.74
CHASR  019,2026,10367.69
CHASR--552,2023,5471.99
CHATD--204,2023,53182.74
CHEEK  377,2025,23.0
CHEEK  377,2026,10304.76
CHELRC 807,2026,23337.77
CHENG--233,2023,492.16
CHENG--233,2024,45477.0
CHENG2-233,2024,180967.56
CHENW--020,2025,9244.99
CHENW--020,2026,62511.51
CHESJ--083,2023,1943.35
CHHUS--750,2025,39908.07
CHHUS--750,2026,162.8
CHILCF 109,2023,224044.27
CHILCF 109,2024,584406.61
CHILCF 109,2025,103701.8
CHILCF 109,2026,62871.88
CHO S  034,2023,9102.44
CHO S  034,2024,85260.46
CHO S  034,2025,561.29
CHO S  034,2026,270.0
CHOK--854,2025,21594.02
CHOND--267,2025,2625.38
CHOPF  103,2023,25423.7
CHOPF  103,2024,8700.0
CHOPF  103,2025,7788.09
CHRIB--936,2025,5166.38
CHRIB--936,2026,42318.75
CHRIJ--336,2024,2421.91
CHRIK  295,2023,10.0
CHRIK  295,2025,58212.45
CHRIL  208,2023,2255.14
CHRIL  208,2024,17974.13
CHRIL  208,2025,5805.98
CHRIL2 208,2024,48006.75
CHRIS--087,2024,872.17
CHRISD  613,2024,3368.05
CHRIT  372,2023,9121.42
CHRIT  372,2025,384.53
CHRIT  372,2026,2480.92
CHRIY  504,2023,4915.93
CHRIY  504,2024,123689.93
CHRIY  504,2025,7034.72
CHRIY  504,2026,5025.75
CHS-Y--110,2023,39905.34
CHUAD--674,2024,3508.02
CHUAD--674,2025,250.0
CHUNJ--120,2023,39.97
CHUNJ--120,2024,2685.79
CHUNJ--939,2025,104993.37
CHUNS  155,2024,3385.25
CHURJ--480,2025,6368.39
CHURJ--480,2026,44643.06
CHUSB  408,2026,7767.57
CITIAL 508,2026,409.94
CITIAS 221,2023,176.0
CITIAS 221,2024,182.0
CITIAS 221,2025,1742.4
CITIAS 221,2026,4943.89
CITIBG 445,2023,4800.0
CITIBG 445,2024,41226.0
CITIBG 445,2025,3558.2
CITIBG 445,2026,7200.0
CITIBQ 009,2025,9440.11
CITIBQ 009,2026,39948.45
CITIBS  277,2023,11046.03
CITIBS 227,2023,299.0
CITIBS 227,2024,18209.26
CITIBS 277,2023,448.26
CITIBS 277,2024,6560.4
CITIBS 277,2025,4853.27
CITIBS 604,2023,1904.84
CITIBS 604,2024,10195.44
CITIBS 604,2025,4522.52
CITIBS 604,2026,14247.88
CITICA 223,2023,2903.63
CITICA 223,2024,17413.81
CITICA 223,2025,1835.69
CITICA 223,2026,729.0
CITICG 663,2023,24974.49
CITICG 663,2024,873.48
CITICG 663,2025,2460.49
CITICG 663,2026,650.0
CITICP 360,2025,28.0
CITICP 360,2026,3576.6
CITICS  532,2023,530.38
CITICS 532,2024,9780.38
CITIEM 205,2025,377.14
CITIFM 424,2023,10376.45
CITIFM 424,2026,6260.12
CITIFW 093,2025,9483.81
CITIFW 093,2026,14105.87
CITIKS 058,2023,39138.51
CITIKS 058,2024,16019.73
CITIKS 626,2023,3837.14
CITIKS 626,2024,6713.71
CITIL--296,2025,4718.55
CITILL  228,2023,363910.46
CITILL  228,2024,202697.54
CITILS 261,2023,3065.22
CITILS 261,2024,1318.66
CITILS 264,2023,331.17
CITILS 264,2024,26717.77
CITILS 264,2025,4975.19
CITILS 264,2026,434.23
CITIMS 271,2023,166.0
CITINS 041,2024,480.0
CITINS 041,2025,5512.15
CITINS 041,2026,53110.55
CITIPE 004,2023,2061.5
CITIPE 004,2024,104989.02
CITIPE 004,2025,210098.63
CITIPE 004,2026,123631.39
CITIPE 837,2024,9351.53
CITIPE 837,2025,8377.85
CITIPI 275,2023,216.0
CITIPI 275,2024,222.0
CITIPI 275,2025,9482.62
CITIPI 275,2026,28137.88
CITIPI 371,2023,2450.53
CITIPI 371,2025,4842.61
CITIPS 329,2023,13366.44
CITIPS 329,2024,236.0
CITIPS 329,2025,188.89
CITIPS 329,2026,14531.85
CITIPS 528,2024,4844.88
CITIRS 6472,2023,2466.88
CITIRS 6472,2024,40907.42
CITIRS 6472,2025,14291.77
CITISL 012,2023,287.83
CITISL 012,2024,380.08
CITISL 012,2025,7858.24
CITISL 012,2026,87351.57
CITISS 177,2025,10785.8
CITISS 177,2026,6280.08
CITISS 388,2023,2252.55
CITISS 388,2025,1209.47
CITISS 584,2023,2370.0
CITISY 597,2023,821.06
CITISY 597,2024,26704.66
CITISY 597,2025,10348.65
CITISY 597,2026,7711.4
CITIWC 004,2026,5833.35
CITIWP 496,2023,36248.66
CITIWP 496,2024,25014.03
CITIZ--026,2024,1119.4
CITIZ--178,2024,2385.04
CITIZ--210,2023,11051.1
CITIZ--210,2024,86109.77
CITIZ--210,2025,218272.08
CITIZ--210,2026,891.85
CITIZ--371,2023,6578.48
CITIZ--371,2024,23584.89
CITIZ--371,2025,131494.6
CITIZ--371,2026,2543.09
CIVIC--109,2023,19012.75
CIVIC--109,2024,16561.74
CIVIC--109,2025,1361.87
CLALDC 362,2023,1068.0
CLALDC 362,2024,8546.58
CLALDC 362,2025,700.0
CLALDCL362,2023,19500.11
CLALDCL362,2024,30185.28
CLALDCL362,2025,62348.83
CLALDCL362,2026,24165.68
CLALRP 362,2023,17147.52
CLALRP 362,2024,45433.46
CLALRP 362,2025,22894.22
CLALRP 362,2026,23252.2
CLARB--706,2024,64.54
CLARB--706,2025,21564.48
CLARC--231,2023,5373.86
CLARC--430,2025,13057.27
CLARC--430,2026,46558.44
CLARCD 666,2023,846.08
CLARCD 666,2024,1950.99
CLARCD 666,2025,3211.51
CLARCD 666,2026,2255.37
CLARDC 666,2023,75935.61
CLARDC 666,2024,235612.48
CLARDC 666,2025,96401.75
CLARDC 666,2026,63272.81
CLARDCE666,2023,26506.18
CLARDCE666,2024,3346.87
CLARDCE666,2025,6285.0
CLARIN 660,2024,2099.84
CLARIN 660,2025,500.0
CLARK  037,2023,15930.52
CLARK--682,2023,337.88
CLARK--682,2024,250.0
CLARK--682,2026,2627.43
CLARK--794,2023,2688.97
CLARM--620,2026,31116.21
CLARM--981,2026,9747.94
CLARP--986,2023,57967.0
CLARP--986,2024,284.84
CLARP--986,2025,80131.04
CLARP--986,2026,35.4
CLARR  260,2024,3790.64
CLARRC 666,2023,130309.51
CLARRC 666,2024,188639.02
CLARRC 666,2025,136562.95
CLARRC 666,2026,107789.25
CLARS--495,2024,173.85
CLARS--495,2025,51017.0
CLARS--495,2026,215.64
CLAUJ  366,2023,5489.13
CLAXM--995,2025,23897.33
CLAYB--421,2024,47687.44
CLAYM--932,2024,12095.13
CLAYM--932,2025,5.0
CLEAN--040,2023,46619.46
CLEAN--040,2024,1755846.47
CLEAN--040,2025,110552.55
CLEAN--040,2026,367447.52
CLEET--119,2023,14129.61
CLENA--620,2026,676.88
CLEVA  660,2023,58656.97
CLEVA  660,2024,427514.89
CLEVA  660,2025,4017.74
CLEVA  660,2026,5405.42
CLIFG--411,2023,129.0
CLIFG--411,2024,67.39
CLOUE--332,2023,36319.5
CLOUE--332,2026,31621.48
CLOUJ--374,2023,62448.39
CLOVPC 498,2023,199.0
CLOVPC 498,2024,27668.39
CLOVPC 498,2025,866.0
CLOVPC 498,2026,424.64
CLYMM--055,2025,34178.17
CLYMM--055,2026,11.94
COALC--855,2024,6201.55
COALC--855,2026,5863.09
COALI--226,2023,37574.18
COALI--226,2024,174.33
COALI--226,2025,180.0
COALI--226,2026,208.0
COALPS 082,2023,7439.43
COALQ--516,2025,23217.67
COALQ--516,2026,128.09
COALR--853,2023,12551.71
COALR--853,2024,39194.16
COALY--948,2024,7610.03
COALY--948,2025,23668.63
COBUL  020,2026,5394.17
COCHT--172,2025,4400.2
COCOC--836,2023,5345.87
COCOC--836,2024,3665.94
COCOC--836,2025,4212.54
COELN  036,2023,15722.96
COELN  036,2024,177.35
COELN  036,2025,287.35
COLBL--436,2026,45484.61
COLED--876,2023,4052.01
COLED--876,2025,5846.09
COLLE--649,2023,35154.73
COLLE--649,2026,72499.23
COLLJ--541,2023,2899.23
COLOJ--371,2023,25203.47
COMBW--052,2023,405.39
COMBW--052,2024,6755.23
COMMB--648,2024,16423.92
COMMC--045,2024,1823.86
COMMC--095,2023,18602.19
COMMC--095,2024,42132.42
COMMC--095,2025,2151.8
COMMC--095,2026,5583.18
COMMC--165,2024,683000.0
COMMD--526,2024,7571.58
COMMD--550,2023,190475.0
COMMDP 301,2023,11772.0
COMME--004,2023,472045.7
COMMG--215,2023,280250.7
COMMH--117,2024,7271.98
COMMH--863,2024,5074.62
COMMI--507,2023,192.0
COMMI--507,2024,1384.62
COMMI--668,2025,34113.0
COMMI--668,2026,13907.76
COMML--750,2023,1703.08
COMML--750,2024,101805.04
COMML--750,2025,10383.6
COMML--750,2026,59211.81
COMML--829,2024,1519.29
COMML--829,2025,21655.18
COMML--894,2023,95.0
COMML--894,2024,29792.74
COMMM--810,2024,4487.22
COMMMI 040,2025,23606.92
COMMMI 040,2026,944.91
COMMN--818,2024,4478878.91
COMMN--818,2025,8943.63
COMMO--115,2023,2950.0
COMMO--115,2024,4142.69
COMMO--115,2025,5695.4
COMMO--115,2026,839.45
COMMPS 405,2023,2000.0
COMMPS 405,2024,3600.0
COMMPS 405,2025,8400.0
COMMRC-108,2023,233.32
COMMS--137,2023,106204.1
COMMSG 004,2023,750.0
COMMSG 004,2024,1570.39
COMMSI 022,2023,10437.67
COMMSI 022,2025,17271.15
COMMSI 022,2026,16722.94
COMMSW 239,2023,64809.65
COMMSW 239,2024,133378.94
COMMSW 239,2025,51016.71
COMMSW 239,2026,25500.0
COMMW--081,2023,2554.1
COMMW--081,2024,18100.6
COMMW--081,2025,2037.9
COMMW--081,2026,17726.25
COMMW--299,2023,49668.0
COMMY--548,2025,2633806.19
COMMY--739,2023,2927.06
COMMY--739,2024,3351.67
COMPW--608,2026,98807.28
CONCTW 401,2023,141505.19
CONCTW 401,2024,992741.74
CONCTW 401,2025,145547.95
CONCTW 401,2026,279532.88
CONDP--913,2023,1646.46
CONDP--913,2024,1087.85
CONDP--913,2025,31592.22
CONEC--140,2023,3967.81
CONNA--861,2023,2475.93
CONNA--861,2024,161471.62
CONNA--861,2025,5245.46
CONNA--861,2026,115996.39
CONNM  569,2023,5674.3
CONSJ  072,2023,108134.9
CONSJ  072,2024,75429.44
CONSJ  072,2025,97533.84
CONVE--335,2023,127.07
CONVE--335,2024,203.17
CONVE--335,2025,209.93
CONVE--335,2026,181.97
CONWE--158,2023,33697.51
CONWE--158,2024,2965.57
CONWS  411,2023,55183.86
CONWS  411,2024,442.0
CONZG--186,2025,8024.0
COOKD--219,2023,3798.69
COOKP  383,2026,5630.84
COOKT  042,2024,1368.39
COOKT  042,2026,4017.65
COOKZ--938,2025,38119.23
COOKZ--938,2026,5000.0
COOLA--361,2023,92527.26
COOPJ--569,2025,100.0
COOPR  022,2023,1558.45
COOPT--217,2025,10066.34
CORBF--796,2026,5697.08
CORKD--397,2025,271.19
CORKJ--106,2025,7109.12
CORKJ--106,2026,75288.06
CORMR  056,2023,18394.67
CORNA--359,2025,26273.87
CORNJ--706,2023,8600.0
CORNK--509,2025,138.65
CORNK--509,2026,238125.46
CORNW--527,2023,2060.03
CORNW--527,2026,1211.05
COROB--449,2023,913.1
CORRC *908,2023,10009.05
CORRC *908,2024,249309.46
CORRC *908,2025,11534.25
CORRC *908,2026,152234.21
CORTA  604,2024,478388.0
CORTA  604,2025,11664.11
CORTA  604,2026,7496.12
CORTJ--768,2023,12094.58
CORTJ--768,2024,81511.58
CORTJ--768,2025,3346.84
CORTJ--768,2026,59776.94
COSTM--212,2023,193157.78
COSTR--055,2026,13347.23
COTTJ--622,2023,29131.85
COTTJ--622,2024,346.53
COTTJ--622,2025,717.68
COUGJ--166,2024,18907.09
COUGJ--166,2025,116526.97
COUN1--314,2026,98.2
COUNA--857,2026,55.64
COUNC--921,2023,59955.04
COUNF--077,2024,28858.43
COUNF--303,2023,200332.4
COUNG--419,2024,7879.13
COUNG--419,2025,3758.16
COUNG--419,2026,2326.26
COUNP--718,2026,33718.29
COUNP--799,2023,18584.3
COUNP--799,2024,3537.05
COUNP--799,2025,848.65
COUNP--799,2026,208.96
COUNP--993,2024,23300.49
COUNR--346,2023,22644.99
COUNR--562,2023,36002.49
COUNS--092,2024,49124.6
COUNS--092,2025,169.74
COUNT--727,2023,2091.07
COUNT--727,2024,180.75
COUNU--193,2025,252951.3
COUNW--649,2024,1980171.5
COUNW--649,2025,1035756.66
COUNW--649,2026,25203.67
COURB--767,2026,95519.5
COUSH  908,2023,10295.92
COUSH  908,2024,721.87
COUTT  528,2023,871.18
COUTT  528,2024,64025.9
COUTT  528,2025,2325.16
COUTT  528,2026,35691.09
COVEM--566,2024,59024.99
COWLDC 626,2023,17852.08
COWLDC 626,2024,100304.67
COWLDC 626,2025,20249.52
COWLDC 626,2026,31728.69
COWLDW 632,2023,685.06
COWLDW 632,2024,7600.29
COWLDW 632,2025,5123.58
COWLDW 632,2026,1569.17
COWLI--632,2023,695.09
COWLI--632,2024,2685.5
COWLRC 632,2023,44253.7
COWLRC 632,2024,72440.17
COWLRC 632,2025,40107.77
COWLRC 632,2026,26749.97
COX C  513,2025,22388.77
COYNM--559,2023,4159.4
CRACJ--661,2023,54201.99
CRACJ--661,2024,1363.01
CRAFT--402,2023,849.36
CRANM--747,2025,2721.82
CRANM--747,2026,2402.58
CRAWA  124,2023,152.41
CRAWA  124,2026,4332.46
CRAWD--295,2025,1495.0
CRAWD--295,2026,7870.63
CREYE--130,2025,105.0
CREYE--130,2026,221280.14
CRIDM  362,2023,226.0
CRIDM  362,2024,232.0
CRIDM  362,2025,244.0
CRIDM  362,2026,3508.14
CRIDS  277,2026,2159.81
CRISP--959,2024,35447.57
CROCP--155,2023,7883.18
CROFA--936,2026,29563.52
CRONB--181,2023,71.81
CRONB--181,2024,453.19
CROSG  648,2026,6494.88
CROSJ--036,2023,11677.0
CROSJ--036,2024,43267.01
CROSM--276,2025,19545.1
CROSM--276,2026,20.0
CROWR--236,2025,42655.84
CRULD--826,2023,554.13
CRULD--826,2026,18242.07
CRUVA  328,2024,62569.14
CRUZS--378,2026,14688.73
CSAPM--941,2024,3391.25
CUDAP  272,2024,255.0
CUDAP  272,2025,12200.73
CUELS--076,2024,5174.08
CUEVJ--801,2023,120.0
CUEVM--415,2026,18049.24
CULLM--254,2025,13738.17
CULLS  212,2025,2497.99
CULTC--704,2026,1150.02
CULTLP 109,2026,7220.5
CULTP  103,2023,10353.89
CULTP  103,2024,13700.78
CULTP  103,2025,17958.11
CULTP  103,2026,11565.02
CULVJ--028,2023,6372.82
CUMMJ--852,2024,119412.64
CUMMJ--852,2025,186.29
CUMMJ--927,2023,931.89
CUMMJ--927,2024,423.0
CUMMJ--927,2025,222.0
CUMMJ--927,2026,11296.96
CUNNA--819,2023,14436.1
CUNNA--819,2025,11427.98
CUNNA--819,2026,15.35
CURDC--380,2023,8661.79
CURDC--380,2024,3443.89
CURDC--380,2025,12.0
CURRL--877,2025,16680.35
CURRM--040,2023,9156.79
CURTA--153,2023,26390.77
CURTK  033,2023,50343.46
CURTK--047,2025,439.02
CURTK--244,2023,61.75
CURTK--244,2024,48794.97
CURTR--413,2026,1465.61
CUTHA  374,2023,8298.56
CUTIP--730,2024,16038.41
CZEBJ--076,2023,904.54
CZISA  926,2026,2114.44
DABAS--532,2023,13141.5
DAHLL  512,2023,1894.43
DAHLL  512,2024,900.95
DAHLL  512,2025,23543.63
DAHLR--629,2026,2572.93
DALAQ--673,2026,46187.48
DALLE  837,2023,60.0
DAMAD--752,2025,8851.93
DAMMB  374,2024,10021.07
DAMSA--479,2026,44542.92
DANIK--417,2025,563.03
DARAE  125,2024,8298.16
DAREF--267,2024,4701.3
DARRE--461,2023,24785.9
DAS M  104,2023,29864.06
DAS M  104,2024,25949.68
DASCA--638,2026,21973.71
DAVIC--333,2025,1461.26
DAVIE--072,2023,4575.87
DAVIE--072,2024,55.57
DAVIJ--913,2025,16570.0
DAVIL  109,2023,6463.8
DAVIL  109,2024,52378.96
DAVIL  109,2025,9661.21
DAVIL  109,2026,66224.3
DAVIR--286,2023,210130.53
DAVIR--286,2026,166589.2
DAVIS--027,2026,3437.16
DAVIT--344,2023,8435.37
DAVIT--344,2024,68236.98
DAY-A--125,2024,56199.35
DAY-C--340,2023,3411.42
DE LK--010,2023,5126.17
DE LK--010,2024,32116.66
DEADT  010,2025,1317.78
DEANP--058,2024,33681.32
DECCJ--532,2025,5424.22
DEESWA 023,2023,14109.53
DEETJ  110,2025,3630.92
DEFEN--011,2023,14493.01
DEGLJ  233,2023,10466.35
DEHAJ--616,2023,1129.51
DEHAJ--616,2024,32163.67
DEHAJ--616,2025,144.14
DEHNW--128,2026,2807.95
DEJOK  284,2025,14157.95
DELED--732,2026,52942.97
DELVJ  352,2024,10453.17
DEMBR  101,2023,1246.6
DEMBR  101,2024,-1203.54
DEMBR  101,2025,26811.84
DEMBR  101,2026,203.73
DEMIB  027,2024,452.67
DEMIB  027,2025,656.12
DEMOA--912,2023,89.22
DEMOA--912,2024,2880.09
DEMOA--912,2025,4200.18
DEMOA--912,2026,2920.33
DEMOCC 826,2023,18814.51
DEMOCC 826,2024,42977.72
DEMOCC 826,2025,32750.51
DEMOCC 826,2026,20419.42
DEMYM--513,2024,140604.51
DENHW  218,2023,24503.98
DENSR  332,2023,32713.38
DENSR  332,2024,4287.5
DENTP  225,2023,1536.0
DENTP  225,2024,36.0
DENTP  225,2025,536.0
DENTP  225,2026,53.1
DENTT  837,2023,6986.97
DENTT  837,2024,120075.45
DENTT  837,2025,169.0
DENTT  837,2026,10346.73
DEPAM--116,2024,2655.02
DEPIJ  597,2025,18592.1
DEPOP--680,2023,38120.99
DEPOP--680,2024,148877.28
DEPOP--680,2025,754.75
DEPOP--680,2026,82360.59
DESHA  226,2023,13475.94
DESHA  226,2024,19673.36
DESHJ--641,2025,4721.64
DESHP--341,2025,39630.34
DESHP--341,2026,2542.85
DESIR--653,2025,2451.81
DESKN--621,2026,719.91
DESMM--370,2023,292.21
DEUTS--389,2024,40.0
DEVEL--371,2023,192.0
DEVEL--371,2024,192.0
DEVIR--522,2024,566.13
DEVIR--522,2025,24803.75
DEXTJ--360,2023,15135.44
DEXTJ--360,2024,1979.4
DEXTK  362,2024,13340.44
DEXTK  362,2025,512.62
DHINM  052,2023,266623.47
DHINM  052,2024,1036075.17
DHINM  052,2025,39241.94
DHINM  052,2026,113176.43
DIAZJ  105,2026,272606.52
DIAZO  444,2023,79557.18
DIAZO  444,2024,40123.58
DIAZO  444,2025,418.66
DIAZO  444,2026,98.26
DIDIC  301,2026,3043.25
DILLA--379,2026,2470.15
DILLJ--060,2023,81411.6
DIMAC--944,2023,375.24
DIMAC--944,2024,230273.38
DIMAC--944,2025,16120.11
DIMAC--944,2026,25352.77
DISTA--190,2025,700.0
DISTC--232,2023,276.64
DISTC--847,2026,2500.0
DISTF--946,2026,266.71
DISTK--303,2024,100912.26
DISTL--095,2023,6165.22
DIVIC--661,2026,2443.94
DIXIS--376,2025,88385.5
DIXIS--376,2026,60.0
DIXOM  026,2023,3679.46
DIXOW--685,2023,2500.0
DO--M--715,2023,4310.98
DODDA--006,2023,8353.89
DODDA--006,2024,639.32
DOGLB  507,2023,985.26
DOGLB  507,2024,136079.26
DOGLB  507,2025,524.45
DOGLB  507,2026,83922.16
DOLAT--073,2025,1927.68
DONAB  208,2023,3858.79
DONAB  208,2024,81963.63
DONAB  208,2025,4887.31
DONAB  208,2026,71694.39
DONAC--100,2023,25344.98
DONAC--209,2025,49652.89
DONAS--176,2025,11065.08
DONEM--505,2024,8973.66
DONNA--775,2025,10415.82
DONNM--367,2023,2011.78
DONOP--822,2023,7720.95
DONOP--822,2024,509.88
DONOP--822,2025,465.36
DONTIM 119,2023,2073.08
DONTIM 119,2024,97376.96
DONTIM 119,2025,60000.27
DORCM  584,2026,2594.79
DORED  532,2023,9524.56
DORMD  332,2025,110.43
DORMS--637,2026,2020.51
DOTSM--571,2023,13375.74
DOUGDC 858,2023,17882.59
DOUGDC 858,2024,47575.97
DOUGDC 858,2025,35257.07
DOUGDC 858,2026,19209.19
DOUGRC 802,2023,1668.35
DOUGRC 802,2024,17339.5
DOUGRC 802,2025,3896.49
DOUGRC 802,2026,10276.04
DOVEJ  004,2025,2088.9
DOWNA  249,2026,4866.69
DOWNG--760,2023,2321.69
DOYLL--900,2023,15128.5
DOYLS--587,2025,13379.91
DOZIP  361,2023,12671.99
DOZIP  361,2024,118697.39
DOZIP  361,2025,10483.28
DOZIP  361,2026,4573.34
DREHW--760,2026,199096.49
DREOR--570,2024,52807.79
DRESK--071,2025,64922.78
DUBOS--183,2023,224.37
DUCKA--081,2025,194066.0
DUDAN--647,2026,20842.55
DUDLH--987,2024,15421.79
DUENS--500,2023,63.79
DUENS--500,2025,18.9
DUENS--500,2026,28763.88
DUERD  011,2023,1104.69
DUERD  011,2024,66196.97
DUERD  011,2025,697.65
DUERD  011,2026,41732.33
DUFAJ  942,2023,1351.0
DUFAJ  942,2024,298958.23
DUFAJ  942,2025,18071.53
DUFAJ  942,2026,212275.56
DUFFH--370,2026,1197.85
DUGAL--208,2023,2704.34
DUNNM  203,2023,71731.87
DUNNM  203,2024,1076.0
DUNNN--231,2023,9947.08
DUNNN--931,2026,26627.26
DUNNR *059,2023,18149.58
DUNNR *059,2024,23488.04
DUNNR *059,2025,238423.6
DUNNR *059,2026,14667.34
DURAM--199,2023,65525.17
DURFS--950,2026,6811.95
DUROF--581,2023,9617.83
DYE M  347,2023,9368.76
DYE M  347,2024,33747.22
DYE M  347,2025,52909.61
DYE M  347,2026,46621.22
DZIAT--526,2025,10779.94
EASOP--353,2026,3494.28
EASOV--681,2023,35622.72
EASTC  926,2026,10533.24
EASTK--516,2023,18287.93
EASTK--516,2024,28596.38
EASTK--516,2025,273489.51
EASTK--516,2026,410.0
EASTV4 216,2024,9112.79
EASTV4 216,2025,24784.76
EASTV4 216,2026,40684.99
EASTWV 163,2023,1147.23
EASTWV 163,2024,2319.83
EASTWV 163,2025,2402.62
ECKC0--046,2023,22448.78
ECKC0--046,2024,1890.23
ECKC0--046,2025,41580.32
ECKC0--046,2026,365.0
ECKSZ--842,2026,8480.28
EDERT--779,2024,373.26
EDERT--779,2025,23678.83
EDMOY--774,2025,31301.25
EDMOY--774,2026,720.09
EDUCA--879,2023,705.55
EDUCA--879,2024,24066.41
EDUCA--879,2025,16120.37
EDUCA--879,2026,984.59
EDUCC--037,2023,4305.6
EDUCC--037,2024,17378.01
EDUCC--037,2025,718.61
EDUCC--037,2026,860.19
EDUCC--205,2024,30059.65
