cmte_id,total_amount,total_count
C00487678,33000.0,12
C00487702,1481.13,66
C00487827,14269.76,28
C00487892,5680.45,32
C00487942,78209.81,42
C00488080,5723.92,5
C00488387,221580.29,347
C00488403,5299.57,50
C00488429,2203.8,11
C00488437,6045.5,3
C00488478,6551.52,35
C00488486,49863.16,21
C00488494,63345.74,19
C00488742,43758.0,30
C00488882,52.0,1
C00489005,132750.0,22
C00489112,49453.92,31
C00489252,88974.5,52
C00489302,4367.62,5
C00489336,133705.34,88
C00489419,44102.1,29
C00489427,165497.43,63
C00489518,5776.8,21
C00489617,24214.25,49
C00489799,11469652.72,878
C00489815,15000.0,1
C00489823,2579.82,6
C00489831,7226.69,20
C00489856,629961.76,32
C00489898,2415.71,17
C00489906,51264.5,21
C00490045,8218.75,13
C00490235,186605.25,64
C00490375,283.73,8
C00490409,733.89,2
C00490474,1511.77,14
C00490516,1784.17,5
C00490524,7945.3,2
C00490730,22115.0,71
C00490847,38241.55,48
C00490896,3958.97,9
C00491050,1272.73,9
C00491118,4020.73,26
C00491142,10962.18,4
C00491183,52204.49,42
C00491241,26254.34,36
C00491357,29263954.52,1277
C00491654,323573.38,94
C00491910,2438.78,7
C00491936,125674.7,189
C00492025,40829.82,73
C00492058,111425.52,74
C00492082,4254.1,11
C00492116,659464.81,86
C00492140,24367590.7,1422
C00492157,572.88,11
C00492165,525.0,1
C00492231,38405.0,28
C00492264,90.0,1
C00492280,19494.1,43
C00492363,1380.31,23
C00492421,442140.78,171
C00492454,25834243.44,998
C00492520,2715932.66,195
C00492553,575.0,1
C00492579,25570.71,68
C00492587,17377.94,17
C00492595,73864.49,37
C00492645,1496563.59,757
C00492785,8972288.09,1265
C00492819,21292.53,31
C00492983,322770.33,329
C00492991,599268.19,513
C00493015,149.8,1
C00493072,123344.09,130
C00493221,3643077.96,815
C00493239,11261.13,10
C00493262,178137.78,28
C00493304,327.73,2
C00493361,56089.96,23
C00493411,25066.74,26
C00493635,128.82,4
C00493700,155465.82,85
C00493783,13561.42,7
C00493809,14684.4,22
C00493825,23596.35,66
C00493890,6720.05,5
C00493924,856625.74,565
C00493940,955.5,19
C00494005,608.55,28
C00494021,1699.73,21
C00494054,3000.0,4
C00494096,2031.4,41
C00494112,106308.31,79
C00494203,139824.94,72
C00494229,58078.77,54
C00494237,367.01,35
C00494302,272360.8,209
C00494559,1903.25,6
C00494567,135832.95,79
C00494583,200982.62,217
C00494617,211369.52,67
C00494674,4145.83,1
C00494682,7036.12,24
C00494757,499.22,3
C00494856,1020211.45,482
C00494930,54711.43,39
C00494971,3110.65,7
C00494997,546685.65,118
C00495002,3998.83,45
C00495010,1304727.18,1238
C00495028,4479385.53,419
C00495358,1183339.54,528
C00495507,10148.16,5
C00495556,18815.26,3
C00495580,24529.53,70
C00495705,36048.22,39
C00495846,6499110.83,860
C00495861,3083.9,14
C00495887,547306.04,50
C00495952,2099760.79,756
C00496018,4756.4,3
C00496034,2493.95,3
C00496067,30.0,6
C00496075,1231309.74,763
C00496406,399.38,1
C00496497,9540.0,13
C00496513,2251.3,20
C00496596,1000.0,20
C00496679,36435.27,158
C00496729,350.0,1
C00496752,10500.0,4
C00496760,953524.39,793
C00497073,147437.22,101
C00497115,13944.01,26
C00497131,459210.38,210
C00497305,33104.17,27
C00497321,719461.39,508
C00497396,111899.43,102
C00497420,8331.53,48
C00497578,4408.48,10
C00497594,20273.81,23
C00497628,315.0,7
C00497818,1542188.84,540
C00497842,174586.64,69
C00497917,1568.0,35
C00497933,563541.34,400
C00498105,16340.06,19
C00498121,3267533.47,590
C00498154,2719.45,15
C00498212,560852.6,283
C00498220,615.1,1
C00498345,1053889.22,270
C00498360,4217.6,8
C00498568,5231248.02,1265
C00498667,743779.19,610
C00498816,-86.57,1
C00498832,82.5,8
C00498873,1095671.13,572
C00498907,574854.22,615
C00498931,34680.3,44
C00499020,1620115.17,391
C00499053,2942.05,34
C00499236,702521.26,716
C00499251,1134.27,6
C00499392,3888842.53,677
C00499467,438702.68,675
C00499525,448.8,2
C00499657,1750.79,3
C00499798,17633.7,14
C00499863,21464.7,17
C00499947,966134.37,304
C00499988,4662735.27,739
C00499996,3491.73,2
C00500025,505351.35,215
C00500207,331945.92,342
C00500256,74680.37,41
C00500330,2205.28,8
C00500421,631478.29,468
C00500793,25631.09,22
C00500843,4061050.02,1579
C00501015,5147.5,2
C00501106,1354.34,24
C00501197,725265.85,176
C00501205,943.25,4
C00501254,366.17,10
C00501478,236952.67,57
C00501643,520698.65,2369
C00501676,6040.0,4
C00501742,507.55,7
C00501833,32743.6,84
C00501866,47941.16,27
C00501924,7614.21,30
C00502039,952334.39,304
C00502096,5094.0,11
C00502179,671374.38,601
C00502229,683770.01,963
C00502294,2092994.45,2510
C00502310,62377.72,52
C00502377,4178.45,6
C00502393,5391.62,30
C00502575,1357169.88,787
C00502773,13643.97,79
C00502807,8419.35,8
C00502906,7011.69,41
C00502914,2002.5,1
C00503052,1930236.43,1309
C00503094,648779.8,827
C00503110,1641722.07,988
C00503151,158211.02,66
C00503185,2234256.79,1311
C00503300,10562.15,1
C00503458,1470.45,4
C00503540,57503.55,44
C00503680,10664.73,30
C00503789,8612.98,125
C00503870,3555.59,6
C00504019,618547.02,484
C00504522,4255422.26,1430
C00504530,19364491.37,2011
C00504704,377789.68,909
C00505552,532454.95,237
C00505693,1343.75,2
C00505776,64094.22,24
C00505792,41087.59,3
C00505818,360.0,6
C00505974,3150.0,9
C00506048,872581.73,255
C00506105,330544.98,196
C00506410,11293.6,5
C00506535,137435.5,77
C00506725,1526.21,4
C00506733,510.56,2
C00506832,1064517.81,727
C00506865,270102.2,70
C00506907,381782.61,202
C00506931,739009.17,1018
C00507004,750.0,5
C00507053,25577.15,37
C00507368,2218527.24,648
C00507384,12208.76,24
C00507574,209760.01,114
C00507699,9057.39,36
C00507962,354.73,3
C00508010,204.12,1
C00508101,1073.12,12
C00508242,450.0,3
C00508309,1618.9,20
C00508416,8433004.98,5155
C00508440,514199.09,165
C00508598,1822.9,1
C00508770,2592.64,15
C00508804,1263216.21,1220
C00509422,1117029.29,467
C00509463,172255.0,112
C00509521,4176.95,23
C00509539,250.0,1
C00509729,1534639.78,1190
C00509893,348169.04,154
C00509968,3932656.52,1062
C00510016,487.77,3
C00510164,3698247.94,1177
C00510248,2353.26,4
C00510339,2397.91,3
C00510461,1279848.12,1309
C00510701,53866.22,39
C00510917,5084.54,12
C00510941,9615.5,1
C00510958,46911.99,39
C00510974,18228.36,5
C00511196,12500.0,10
C00511386,9124.67,9
C00511444,1994.98,25
C00511600,2403.0,51
C00511915,96515.77,77
C00511923,204.0,4
C00511956,99.7,7
C00512202,175694.38,146
C00512236,64814.82,27
C00512293,9677.09,10
C00512335,48049.94,24
C00512426,1365110.15,809
C00512673,173.92,1
C00512855,71781.37,76
C00512871,225.0,1
C00512970,13536143.7,2526
C00513002,187092.78,149
C00513077,723824.78,689
C00513176,2340284.53,838
C00513523,5000.0,1
C00513531,661881.44,316
C00513549,636.0,3
C00513606,1100.01,12
C00514125,18795.54,16
C00514224,7220.0,5
C00514265,1356.0,2
C00514331,150.0,9
C00514513,2283.16,4
C00514653,6000.0,1
C00514893,2014633.64,1177
C00515049,1918.0,39
C00515064,0.4,1
C00515148,21500.0,17
C00515346,27519.9,8
C00515478,79.8,4
C00515593,940.04,2
C00516013,11987.14,15
C00516047,300086.16,205
C00516112,112.5,1
C00516500,59.29,12
C00516526,940.0,14
C00516666,1480694.53,1018
C00516724,4797.32,8
C00517052,5508.1,37
C00517235,56864.6,53
C00517276,224592.83,53
C00518365,44167.1,31
C00518605,23814.56,40
C00518654,9392.47,27
C00518779,6141.85,5
C00518910,1978.3,19
C00519355,440389.75,361
C00519363,41419.1,15
C00519371,2316.02,36
C00519413,117360.79,315
C00519900,400.0,1
C00520312,870.64,18
C00520379,75625.62,50
C00520684,3147.5,6
C00520833,3055.05,14
C00520841,22925.17,9
C00521013,261589.56,57
C00521039,11067.35,34
C00521211,5126.53,14
C00521286,6663.88,11
C00521310,22504.55,21
C00521757,694.23,2
C00521948,4765719.38,1343
C00522094,89.5,3
C00522227,1525.0,7
C00522318,29326.43,24
C00522409,3744.93,10
C00522425,105689.56,115
C00522474,404.55,15
C00523241,3336527.48,579
C00523381,8171.25,12
C00523498,398257.5,263
C00523589,1364717.47,75
C00523621,5570317.22,79
C00523639,750.0,1
C00523670,790.11,2
C00523936,420.0,20
C00524181,818620.21,309
C00524280,17754.46,71
C00524314,25833.3,26
C00524322,42874.15,19
C00524454,73800.32,126
C00524603,158812.85,107
C00524611,5750.0,6
C00524843,578.0,1
C00525030,58419.57,33
C00525212,58690.91,35
C00525220,12317.12,28
C00525238,98720.92,24
C00525295,11127.0,23
C00525402,3211.75,12
C00525535,67740.0,4
C00525543,352987.1,119
C00525592,500.0,1
C00525600,1403616.46,590
C00525717,7326.64,11
C00525733,10920.14,4
C00525824,11654.17,29
C00525899,5000.0,2
C00526053,440.93,1
C00526210,2942.83,25
C00526301,40142.0,34
C00526442,30.0,2
C00526509,3361.18,22
C00526657,7265.98,4
C00526673,996297.0,12
C00526699,88.39,1
C00526715,984.0,6
C00527226,12004.16,18
C00527275,1509.0,3
C00527309,35912.79,11
C00527457,2401595.96,551
C00527804,900.0,3
C00528026,16000.0,3
C00528166,9850.72,30
C00528182,355241.92,511
C00528349,10371.69,31
C00528356,525.93,1
C00528380,3661.55,23
C00528414,194753.02,54
C00528448,1086.49,15
C00528455,312.96,6
C00528554,7163.65,18
C00528844,290.0,2
C00528869,4775.83,29
C00528893,21479.45,3
C00528901,2300.0,1
C00528950,1514112.14,110
C00528968,250.0,1
C00528984,4235.29,22
C00528992,14071.59,10
C00529594,150.0,1
C00529628,120342.74,205
C00529693,11859.47,21
C00529719,21953.48,27
C00529834,385.57,5
C00529909,3678.28,2
C00530758,9093.6,2
C00530766,1865217.83,535
C00530808,18636.4,41
C00530816,128472.06,53
C00530865,4506.99,7
C00531285,376041.33,186
C00531517,10148.15,17
C00531590,118611.11,32
C00531616,575.0,1
C00531624,490356.69,271
C00531632,31136.34,62
C00531756,2559.55,7
C00531764,94591.42,72
C00531814,453344.76,27
C00532366,334.81,16
C00532416,201.25,1
C00532465,2428189.36,706
C00532572,102842.92,43
C00532630,1657712.5,23
C00532663,9000.0,2
C00532705,11492800.44,169
C00532788,18251.33,36
C00534032,34937.31,21
C00536540,1821916.58,371
C00536573,1371.41,5
C00536607,51292.79,49
C00536615,6271.12,30
C00536664,47226.91,59
C00536680,501620.55,559
C00536722,1230.83,11
C00538835,1075610.09,262
C00538975,6814.84,15
C00539601,159709.05,106
C00539825,3056058.27,492
C00539866,681509.76,745
C00539890,195106.37,273
C00540054,259114.21,74
C00540062,1445.4,4
C00540104,367.68,2
C00540112,15122.0,28
C00540146,99598.69,55
C00540153,727.36,7
C00540187,469181.21,136
C00540203,536672.64,59
C00540211,1200.0,4
C00540229,96870.71,79
C00540302,5294794.05,2589
C00540393,9078.2,11
C00540443,409167.8,265
C00540450,39039.66,20
C00540500,2723765.7,648
C00540617,2053053.58,651
C00540674,80.0,4
C00540724,80021.24,61
C00540732,427977.58,748
C00540740,50134.0,7
C00540898,1657367.33,368
C00540906,128436.13,114
C00540989,6550.0,5
C00541011,6038992.2,695
C00541037,5115.59,9
C00541045,2750.0,11
C00541052,210.97,5
C00541078,55556.98,23
C00541128,12750.0,8
C00541169,3703.53,16
C00541219,1320.0,3
C00541243,1962.5,4
C00541383,201924.64,29
C00541391,3733.33,59
C00541433,69242.68,55
C00541680,1744.86,3
C00541862,1352941.61,725
C00541888,1142777.85,575
C00541912,595.7,1
C00542027,292423.2,125
C00542217,558075.67,48
C00542365,795.88,4
C00542423,670216.27,527
C00542431,220761.3,184
C00542464,859796.66,318
C00542589,63264.38,22
C00542621,19093.01,40
C00542704,547.98,7
C00542720,3026.14,5
C00542787,83110.46,33
C00542837,21958.12,43
C00542902,846090.38,584
C00543116,5528.59,19
C00543157,16970.17,10
C00543199,80051.58,57
C00543207,139529.04,47
C00543231,667354.0,828
C00543256,8359.94,20
C00543363,622659.26,475
C00543371,344.6,7
C00543504,198842.06,132
C00543553,218.47,13
C00543579,1975.0,7
C00543710,5569.43,21
C00543843,4285.78,7
C00543876,6535.21,3
C00543892,613728.09,759
C00543918,750.0,4
C00543926,12785.06,17
C00543967,1349566.97,618
C00543983,8315512.44,1157
C00544007,1200.0,8
C00544031,10526.52,8
C00544171,2581.93,21
C00544254,240397.12,375
C00544262,28730.05,61
C00544270,20041.83,39
C00544312,131970.41,44
C00544387,282547.85,39
C00544445,332012.31,184
C00544544,684612.34,40
C00544551,292859.5,11
C00544569,5623.86,13
C00544650,659185.7,159
C00544676,23134.42,21
C00544767,2250907.95,480
C00544833,440.58,1
C00544858,702.97,19
C00544957,200.53,1
C00545079,14173.03,23
C00545137,387.1,3
C00545152,256176.47,57
C00545194,704.5,12
C00545202,634.26,66
C00545236,33851.65,41
C00545467,678357.53,331
C00545582,2312.41,8
C00545616,3037972.55,840
C00545632,630.0,2
C00545673,111935.53,47
C00545749,1571881.75,854
C00545772,23234175.67,2816
C00545780,95797.21,42
C00545830,8639.11,48
C00545947,961835.44,118
C00546077,1742.04,17
C00546325,2500.0,3
C00546358,323831.57,438
C00546499,1437617.06,561
C00546663,36014.09,34
C00546788,28265786.46,2017
C00546846,96798.79,30
C00546853,42839.32,23
C00547117,567.5,2
C00547216,6163.0,5
C00547240,881029.84,897
C00547349,36639538.9,13558
C00547356,9815.19,68
C00547406,37264.8,3
C00547448,21703.58,19
C00547497,5633.0,4
C00547570,88293567.11,2154
C00547679,2700.0,5
C00547893,11309383.26,3527
C00547976,3609683.65,476
C00548008,-240.72,3
C00548065,643.51,19
C00548081,4874.67,16
C00548131,32502.0,3
C00548180,1052101.93,401
C00548271,2508.35,31
C00548289,3520097.2,665
C00548461,161310.92,121
C00548586,14709.3,8
C00548651,610123.62,146
C00548677,1355.1,19
C00548719,577.0,1
C00548727,821.75,2
C00548792,19917.32,29
C00548818,7204.64,13
C00548867,4339.0,4
C00549014,3877.63,18
C00549188,58.0,1
C00549279,5000.0,1
C00549352,1057.02,1
C00549477,1306.84,2
C00549568,412.5,1
C00549725,195836.72,496
C00549782,39213.49,54
C00550434,687.58,3
C00550467,10107.17,8
C00550491,5440.0,23
C00550566,126497.04,29
C00550707,2287838.78,940
C00550830,85371.98,137
C00550871,1448.55,2
C00550970,2672753.03,1044
C00551168,14888.0,23
C00551184,255.54,1
C00551192,6000.0,2
C00551275,3044429.02,624
C00551366,30112.17,71
C00551374,529306.71,476
C00551697,1125.0,6
C00551838,2583.94,2
C00551846,336.09,1
C00551853,370495.24,118
C00552109,409.69,13
C00552406,540.0,6
C00552422,1428.49,3
C00552430,10540.32,39
C00552489,62244.91,175
C00552539,181244.7,71
C00552547,7891755.41,2777
C00552588,542483.93,614
C00552638,11772.51,4
C00552679,1347.83,25
C00552711,2045.53,4
C00552851,2864568.97,576
C00552919,309.75,2
C00553099,5000.0,1
C00553164,150.0,1
C00553313,1668.0,4
C00553560,1336566.99,643
C00553636,735.0,7
C00553859,982853.62,785
C00554014,293055.8,259
C00554055,2300.0,2
C00554089,1588.13,15
C00554113,445636.59,529
C00554261,22473.66,31
C00554311,276.0,23
C00554493,371.44,1
C00554535,18851.91,14
C00554709,286521.03,250
C00554881,5163.05,3
C00554899,72211.82,77
C00554949,11052.81,23
C00555086,298.94,1
C00555219,300.0,1
C00555342,2718.0,9
C00555722,103.2,1
C00555813,1129425.17,547
C00555888,927051.43,488
C00555979,182.67,1
C00556241,4981.36,1
C00556258,31561.48,24
C00556274,32382.71,14
C00556365,3558687.98,507
C00556506,658690.86,470
C00556605,14812.14,18
C00556860,34471.65,10
C00556944,29075.66,53
C00557165,8922.74,20
C00557223,19248.14,150
C00557280,341.91,9
C00557421,1141.01,2
C00557520,35715.01,44
C00557561,228876.1,33
C00557652,559580.42,443
C00557793,646.37,24
C00557884,2099.89,10
C00557926,3250.0,7
C00557934,8890.76,20
C00558114,3275.09,45
C00558122,115.17,1
C00558171,237.99,1
C00558213,1253591.55,875
C00558320,1034393.86,766
C00558346,4706.19,2
C00558379,3416.0,4
C00558437,694766.9,433
C00558445,99727.69,21
C00558486,1107325.7,353
C00558510,15113.23,23
C00558528,10652.51,18
C00558627,1049506.34,1363
C00558734,2329.0,5
C00558759,335.98,1
C00558825,1674422.4,260
C00558833,2241.49,1
C00558874,198.0,11
C00559021,17954.87,31
C00559146,126803.95,52
C00559211,519.74,2
C00559302,31925.02,6
C00559393,799818.13,930
C00559542,2684.84,7
C00559633,122549.3,58
C00559740,17567.51,29
C00559906,856138.8,64
C00559914,0.0,2
C00560359,21080.64,99
C00560821,240.0,1
C00560847,4754.83,20
C00561001,85962.47,36
C00561183,-6270.69,9
C00561530,1012901.13,787
C00561597,1746429.49,707
C00561647,5659.76,49
C00561779,28409.11,21
C00562264,7432.54,24
C00562330,47472.53,48
C00562355,4999.99,4
C00562405,820.0,2
C00562546,820.0,1
C00562587,5690.65,29
C00562777,78184.89,158
C00562785,2587.5,2
C00562983,2961270.8,250
C00563015,5000.0,1
C00563155,20291.92,32
C00563247,11254.66,9
C00563254,30840.79,93
C00563429,14802.81,8
C00563601,7239.3,10
C00563726,66444.81,61
C00563825,12557.01,11
C00563874,249.9,1
C00563924,526.95,14
C00563940,98238.38,67
C00564013,136202.64,21
C00564138,100.0,1
C00564187,244048.83,103
C00564260,39923.85,89
C00564369,163788.21,99
C00564385,7719.29,21
C00564435,568.07,1
C00564658,8069.51,11
C00564716,6113.17,9
C00564765,68607.17,42
C00564807,642.96,26
C00564997,3118.39,16
C00565077,2798.53,27
C00565309,405.0,4
C00565366,25444.43,32
C00565465,6733.71,56
C00565523,334.15,9
C00565630,10556.03,4
C00565689,1400.0,4
C00565846,4131.2,8
C00565929,1390.7,4
C00566042,60030.93,61
C00566059,235725.52,249
C00566067,27804.13,167
C00566117,20429.71,12
C00566133,1777.57,6
C00566174,136286.21,146
C00566232,18025.85,35
C00566372,12100.49,4
C00566547,72.0,24
C00566562,65480.84,90
C00566851,391639.71,407
C00566877,1473.0,6
C00567065,1785.52,1
C00567206,616.2,2
C00567396,6363.62,131
C00567412,550.0,1
C00567495,7091.0,9
C00567511,56584.53,24
C00567545,15817.91,14
C00567677,1599.82,2
C00567693,306070.11,113
C00567784,40682.22,81
C00567818,20368.13,17
C00567826,23.0,1
C00567883,6425.32,57
C00568089,12326.52,15
C00568113,7993.57,10
C00568154,7300.0,4
C00568162,5028369.44,342
C00568170,22625.5,2
C00568196,43333.68,13
C00568261,125.0,1
C00568410,233.01,6
C00568444,92376.66,13
C00568626,3984.27,1
C00568667,9883.73,12
C00568709,20778.58,12
C00568840,315.85,1
C00568873,55881.41,52
C00568931,45210.03,11
C00568964,58205.52,35
C00569012,482.28,2
C00569319,7904.72,31
C00569343,245503.18,16
C00569517,558474.16,107
C00569533,5409.56,6
C00569558,7650.08,4
C00569616,4150.0,2
C00569707,2416.0,71
C00569806,750.0,1
C00569863,5889.03,1
C00569871,29562.62,40
C00569921,166547.65,88
C00569996,1100.0,2
C00570101,150504.78,57
C00570168,53626.15,60
C00570226,6997095.2,767
C00570416,1202803.95,564
C00570606,1935.33,14
C00570622,81279.71,68
C00570770,120014.95,85
C00570861,13167.42,32
C00570895,1861.66,2
C00570903,194.31,6
C00570945,352913.68,446
C00570960,69036.13,50
C00570994,9115447.08,894
C00571000,400973.28,139
C00571018,843112.04,280
C00571042,36182.01,45
C00571091,2066.01,62
C00571174,1245468.28,629
C00571182,452175.19,312
C00571208,513340.27,142
C00571216,11539.79,9
C00571323,206318.82,55
C00571372,422235.49,96
C00571380,41135.75,13
C00571398,226553.09,46
C00571422,33686.54,20
C00571430,750.0,1
C00571521,22879.42,42
C00571570,8350.45,14
C00571588,2188930.55,530
C00571596,47670.6,21
C00571620,1672462.22,422
C00571638,500000.0,1
C00571646,59832.85,16
C00571687,5853.0,4
C00571703,15282964.53,1083
C00571729,22013.16,60
C00571778,5589.3,44
C00571802,757490.77,170
C00571869,44697.87,29
C00571885,10211.48,5
C00571919,359953.28,233
C00571927,212336.13,201
C00571943,28137.54,75
C00571976,220873.36,87
C00572040,185211.77,148
C00572099,27086.3,29
C00572123,2775.61,4
C00572149,129.0,1
C00572271,225087.18,79
C00572339,4335.56,9
C00572438,228.0,1
C00572453,78856.59,31
C00572495,12834.61,4
C00572503,4553.66,8
C00572560,6735.24,16
C00572586,316.0,2
C00572602,99574.17,90
C00572628,12467.52,19
C00572735,2928.0,1
C00572743,2404.0,3
C00572792,53312.6,65
C00572859,-2762.16,23
C00572925,11365.51,16
C00572990,0.0,3
C00573014,2033.5,2
C00573063,341.18,16
C00573212,180.15,2
C00573246,341910.01,222
C00573253,9359.22,59
C00573261,21353638.77,2192
C00573352,3838.99,16
C00573378,461628.86,292
C00573436,2267.99,3
C00573444,88028.7,74
C00573493,154145.62,267
C00573519,27283.12,46
C00573550,15140.32,17
C00573626,50090.98,120
C00573709,151535.43,196
C00573733,878499.11,82
C00573758,613524.97,590
C00573790,6255.25,14
C00573923,6800.0,1
C00573949,3293116.05,875
C00573980,672846.16,316
C00574103,13755.36,293
C00574228,129680.52,166
C00574236,67626.32,104
C00574350,2066.36,42
C00574368,27390.0,46
C00574376,235439.85,87
C00574533,25682.11,32
C00574624,6847.38,7
C00574640,454309.64,685
C00574681,146947.82,1
C00574749,194115.36,6
C00574889,2546320.28,1238
C00574921,114021.59,15
C00574970,126365.15,142
C00575050,1492973.77,617
C00575076,72329.52,125
C00575092,1948702.49,783
C00575126,723976.39,1153
C00575167,3513483.18,771
C00575209,4454649.06,1045
C00575233,500.0,2
C00575282,4800.0,4
C00575373,31128.0,41
C00575449,70810.16,41
C00575456,2790.02,13
C00575548,2024407.24,943
C00575639,3600.0,2
C00575662,110821.59,401
C00575712,1213.75,6
C00575795,483110.24,135
C00575845,7861.29,9
C00575894,18000.0,48
C00576041,1338740.56,623
C00576090,28101.27,31
C00576173,6921051.68,827
C00576215,27447.5,71
C00576249,3366.11,4
C00576371,759.19,1
C00576801,624.75,1
C00576975,12179.97,24
C00577049,14304.63,5
C00577072,241.04,3
C00577080,58.8,3
C00577130,131462.19,101
C00577148,1500.0,5
C00577155,1115.0,2
C00577189,14013.04,48
C00577288,8951.52,8
C00577353,409691.37,523
C00577361,93197.32,52
C00577676,3713.09,9
C00577908,715.0,2
C00577973,3150.0,5
C00577999,658757.17,474
C00578013,101099.68,110
C00578054,1765.5,13
C00578187,272987.0,31
C00578245,432.0,24
C00578302,510195.23,205
C00578344,4698.7,8
C00578419,1599.37,2
C00578450,17668.34,57
C00578468,12285.44,41
C00578492,12159.34,39
C00578542,295156.08,60
C00578567,353474.6,397
C00578609,28842.54,83
C00578658,405.78,3
C00578823,3119.67,3
C00578880,6087.1,29
C00579045,15.56,1
C00579359,20.0,1
C00579458,29495.9,27
C00579516,884.0,2
C00579730,332.0,1
C00579920,41218.55,13
C00579946,59.0,1
C00580043,173213.38,60
C00580068,70799930.98,1961
C00580100,704780319.66,12519
C00580225,11085.85,23
C00580316,5412.87,59
C00580340,36034.0,25
C00580381,7991.49,5
C00580415,86423.98,220
C00580464,2204.59,2
C00580480,297669.8,23
C00580498,308.89,1
C00580563,56187.27,156
C00580688,7866.0,7
C00580837,1750.0,2
C00581033,1781.07,3
C00581058,12298.59,38
C00581066,8250.0,6
C00581074,659350.55,519
C00581090,145047.16,174
C00581116,1243.0,3
C00581199,303752.3,238
C00581348,1478.43,2
C00581686,575.0,14
C00581728,1827.46,20
C00581785,150392.07,192
C00581827,1643.2,2
C00581843,19991.27,6
C00581868,480585.62,198
C00581876,389790.82,284
C00581892,3665.63,5
C00581926,15606.83,22
C00581967,332.88,7
C00582114,6457.25,17
C00582270,8626.8,9
C00582296,12647.3,11
C00582304,614399.8,204
C00582312,1750.0,6
C00582320,6295.96,1
C00582635,103642.91,235
C00582700,42050.0,3
C00582726,64114.08,33
C00582809,28202.12,90
C00582817,920.71,24
C00582841,30977.7,19
C00582858,75.0,10
C00582890,3311534.04,1078
C00582940,105.34,3
C00582965,1452.04,3
C00583153,20500.29,37
C00583161,57314.14,78
C00583294,9710.56,1
C00583435,18873.23,64
C00583443,1303.52,5
C00583492,6889.42,44
C00583526,48296.15,37
C00583567,42630.0,27
C00583781,7819.34,25
C00584755,31977.32,9
C00584805,21105.19,49
C00584979,1072.04,1
C00585554,901.52,2
C00585687,256281.22,242
C00585737,917.71,24
C00585885,5750.66,15
C00585893,22922.9,45
C00586065,914.4,2
C00586610,1048.0,2
C00586768,984.2,4
C00586834,7646.08,8
C00587022,35873.1,40
C00587782,1459.36,22
C00587832,4767.33,15
C00587923,23774.99,5
C00588335,6888.25,39
C00588392,1486509.09,651
C00588426,1471157.8,506
C00588467,810.0,2
C00588509,2190.96,47
C00588558,81403.82,128
C00588657,1208453.03,412
C00588749,16317.3,29
C00588764,266915.22,280
C00588772,1990779.15,1248
C00588822,2505.0,10
C00589119,4052.08,26
C00589234,8356.89,18
C00589309,84714.15,175
C00589507,28387.44,77
C00589606,2425.0,3
C00589663,3831.27,11
C00589820,22470.36,44
C00589945,7771.24,4
C00589994,7816.07,10
C00590067,3764086.06,703
C00590224,1084.39,2
C00590273,1197.5,3
C00590307,2076.83,73
C00590356,26818.66,58
C00590463,506432.62,116
C00590489,793092.45,565
C00590778,992841.19,973
C00590810,248997.12,168
C00591065,726456.16,708
C00591206,1500.0,1
C00591214,2610.17,1
C00591271,222.7,7
C00591313,2326.83,27
C00591388,11331.28,35
C00591537,405844.51,547
C00591578,6226.63,10
C00591826,549.38,3
C00592048,866214.83,1077
C00592089,141511.75,42
C00592154,1076302.18,273
C00592196,185485.23,55
C00592303,93356.65,45
C00592337,25979.75,9
C00592535,40244.1,53
C00592659,585179.98,328
C00592808,955720.49,60
C00592816,211.96,15
C00593475,1007.65,2
C00593491,667.0,2
C00593525,420.32,7
C00594473,2580.0,7
C00594507,9785.5,5
C00596783,1740.0,1
C00596973,-987.5,1
C00597062,68397.95,21
C00597641,432.0,3
C00597716,6230.14,86
C00597732,5032.85,4
C00598375,3930.68,3
C00599050,2527.5,6
C00599092,24929.29,11
C00599464,655183.32,440
C00599944,13892.25,13
C00600718,479392.75,419
C00600809,4635.14,35
C00602656,256.15,1
C00602672,800.0,2
C00602698,2581.18,33
C00602722,71028.62,27
C00602805,1597.94,46
C00602888,18234.1,13
C00602896,12905.7,27
C00602920,28726.92,84
C00602979,1802.0,2
C00602995,13795.83,10
C00603019,2436.0,4
C00603076,1135.19,18
C00603084,23109492.79,3449
C00603134,1286.53,5
C00603258,2889.82,4
C00603365,10746.4,11
C00603639,8971.0,37
C00604496,27000.0,1
C00605212,250141.46,131
C00605410,57424.47,167
C00605568,244.73,1
C00605592,1288408.95,843
C00605634,160234.41,57
C00606764,6966.61,11
C00606939,1005558.7,759
C00606962,216947.64,22
C00606970,82530.24,97
C00607101,3480.47,2
C00607119,8642.5,2
C00607184,681.0,1
C00607200,1874923.39,1142
C00607325,280.0,1
C00607333,29568.86,45
C00607374,3929731.85,1211
C00607416,4101690.25,1217
C00607432,7191.47,12
C00607556,1263416.01,326
C00607721,6309.46,12
C00607762,300.0,2
C00607838,1529342.12,673
C00607846,2232.8,19
C00607861,3505.47,53
C00607937,495.0,2
C00608174,3443.66,4
C00608240,152.38,10
C00608380,71128.89,191
C00608398,1656710.68,1261
C00608430,1325.0,2
C00608463,41006.35,13
C00608489,1885013.5,432
C00608505,26189.97,51
C00608695,996397.97,592
C00608703,102528.77,269
C00608943,363481.67,83
C00609156,36109.28,21
C00609255,13078.4,14
C00609263,21222.31,62
C00609388,9262320.36,509
