record_id,filer_id,filer_name,party,date,amount,payee_display,purpose_display,office,source_link,vendor_ids,vendor_names,vendor_groups,vendor_eras,confidences
1634723,20245047563,TRAVIS FOR COLORADO,,2026-04-13,19.99,GOOGLE GEMINI,GOOGLE AI SERVICE,STATEWIDE,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,high
1653631,20225041872,DEGRAAF4COLORADO,,2026-04-16,8.0,ENT,FOR CHATGPT SUBSCRIPTION,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1653127,20225044063,WEINBERG FOR COLORADO,,2026-04-21,20.0,CHATGPT,7223 � SOFTWARE EXPENSE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1653560,20235046678,MAX BROOKS FOR COLORADO COMMITTEE,,2026-04-29,20.0,CHATGPT,SUBSCRIPTION SERVICE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1670357,20065640864,GARFIELD COUNTY DEMOCRATIC PARTY,,2026-04-30,144.0,CANVA AI PHOTO,,GARFIELD,,canva_ai,Canva (Magic Studio / AI Photo),general_purpose,legacy,high
1658963,20255048958,GREG LOPEZ FOR COLORADO,,2026-04-30,20.0,CHATGPT,COMPUTER PROGRAM,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1655589,20265051881,COMMITTEE TO ELECT JOHNSON FOR HD24,,2026-05-01,30.0,APPLE INC.,APPLE APP CHARGE FOR GROK ON CAMPAIGN PHONE,STATEWIDE,,xai_grok,xAI (Grok),general_purpose,generative,medium
1668656,20265051842,VANDENBERG FOR COLORADO,,2026-05-01,620.0,GEMINI IMPRINT,6615 � HANG CARDS,JEFFERSON,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,medium
1661007,20215040123,COMMITTEE TO ELECT REGINA ENGLISH FOR COLORADO HOUSE,,2026-05-04,148.42,GRAMMARLY,SPEECH WRITING,STATEWIDE,,grammarly,Grammarly,general_purpose,legacy,high
1658146,20265051403,EDIE FOR CU,,2026-05-04,36.35,DESCRIPT.COM,DESCRIPT.COM,STATEWIDE,,descript,Descript,general_purpose,legacy,high
1661074,20265051786,DAN4DOUGCO,,2026-05-06,20.0,OPEN AI,CHAT GPT,DOUGLAS,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1656674,20255047962,SCOTT BOTTOMS FOR GOVERNOR,,2026-05-08,20.61,OPENAI,SOFTWARE PLATFORM,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1656700,20255047962,SCOTT BOTTOMS FOR GOVERNOR,,2025-05-10,20.0,OPENAI,,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1657834,20255048738,JENA FOR COLORADO,,2026-05-11,1050.0,CALLTIME AI,,STATEWIDE,,calltime_ai,CallTime.AI,political_specific,legacy,high
1657719,20245047563,TRAVIS FOR COLORADO,,2026-05-11,20.0,CHATGPT,CHAT GPT SUBSCRIPTION,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1657720,20245047563,TRAVIS FOR COLORADO,,2026-05-12,19.99,GOOGLE GEMINI,GOOGLE AI SUBSCRIPTION,STATEWIDE,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,high
1661943,20225044063,WEINBERG FOR COLORADO,,2026-05-21,20.0,CHATGPT,SOFTWARE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1663812,20255047962,SCOTT BOTTOMS FOR GOVERNOR,,2026-05-28,128.84,OPENAI,SUBSCRIPTION,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1697474,20235046678,MAX BROOKS FOR COLORADO COMMITTEE,,2026-05-29,20.0,CHATGPT,SUBSCRIPTION SERVICE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1675059,20265051881,COMMITTEE TO ELECT JOHNSON FOR HD24,,2026-06-01,30.0,APPLE INC.,MONTHLY CHARGE FROM APPLE FOR SUBSCRIPTION TO GROK USED FOR REFERENCE AND IMAGERY,STATEWIDE,,xai_grok,xAI (Grok),general_purpose,generative,medium
1678155,20265051786,DAN4DOUGCO,,2026-06-08,20.0,OPEN AI,CHATGPT,DOUGLAS,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1679085,20215040126,THE COMMITTEE TO ELECT STEVE SCHLEIKER,,2026-06-08,346.32,RUNWAYML,,EL PASO,,runwayml,Runway,general_purpose,generative,high
1674060,20255048738,JENA FOR COLORADO,,2026-06-09,1050.0,CALLTIME AI,,STATEWIDE,,calltime_ai,CallTime.AI,political_specific,legacy,high
1680275,20255051243,CHRISTIAN SCHILDER FOR HD39,,2026-06-23,200.0,ANTHROPIC,AI,STATEWIDE,,anthropic,Anthropic (Claude),general_purpose,generative,high
1680526,20205039924,PUTTING COLORADO FIRST,,2026-06-24,20.0,CLAUDE SUB,7218 � DUES AND SUBSCRIPTIONS,STATEWIDE,,anthropic,Anthropic (Claude),general_purpose,generative,medium
1686942,20235046678,MAX BROOKS FOR COLORADO COMMITTEE,,2026-06-29,20.0,CHATGPT,SUBSCRIPTION SERVICE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1687569,20255048958,GREG LOPEZ FOR COLORADO,,2026-06-30,20.0,OPENAI,CHAT GPT SOFTWARE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1683361,20255047940,ELECT NINA,,2026-07-01,53.89,OPENAI INC.,,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1683988,20255051282,ELECT JILL HAFFLEY,,2026-07-07,20.0,CHAT GPT,CHAT GPT WORKSPACE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1656743,20255047962,SCOTT BOTTOMS FOR GOVERNOR,,2025-07-08,20.0,OPENAI,IN KIND - OPEN AI,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1685327,20255048738,JENA FOR COLORADO,,2026-07-08,1050.0,CALLTIME AI,,STATEWIDE,,calltime_ai,CallTime.AI,political_specific,legacy,high
1687455,20245047563,TRAVIS FOR COLORADO,,2026-07-13,19.99,GOOGLE GEMINI,GOOGLE GEMINI SUBSCRIPTION,STATEWIDE,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,high
1687460,20245047563,TRAVIS FOR COLORADO,,2026-07-13,20.0,CHATGPT,CHAT GPT SUBSCRIPTION,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1698584,20225043428,FRIENDS OF JUNIE JOSEPH,,2026-07-28,207.72,ANTHROPIC,INTERNET SUBSCRIPTION FOR CLAUDE,STATEWIDE,,anthropic,Anthropic (Claude),general_purpose,generative,high
1697430,20235046678,MAX BROOKS FOR COLORADO COMMITTEE,,2026-07-29,20.0,CHATGPT,SUBSCRIPTION SERVICE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1698577,20255048958,GREG LOPEZ FOR COLORADO,,2026-07-30,20.0,CHATGPT,COMPUTER SOFTWARE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1695744,20265051828,KRISTINE IRELAND FOR COMMON SENSE,,2026-07-30,20.85,OPENAI.COM,AI WEBSITE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1698305,20175032059,ELECT PAUL LUNDEEN,,2026-07-31,20.0,CHATGPT,7218 � DUES AND SUBSCRIPTIONS,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1696092,20255048738,JENA FOR COLORADO,,2026-07-31,25.92,CALLTIME AI,,STATEWIDE,,calltime_ai,CallTime.AI,political_specific,legacy,high
1698824,20255051282,ELECT JILL HAFFLEY,,2026-08-03,20.61,CHAT GPT,CHAT GPT WORKSPACE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1656771,20255047962,SCOTT BOTTOMS FOR GOVERNOR,,2025-08-08,20.0,OPENAI,IN KIND - OPEN AI SOFTWARE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1696093,20255048738,JENA FOR COLORADO,,2026-08-08,1150.0,CALLTIME AI,,STATEWIDE,,calltime_ai,CallTime.AI,political_specific,legacy,high
1698241,20245047563,TRAVIS FOR COLORADO,,2026-08-11,20.0,CHATGPT,CHAT GPT,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1698264,20245047563,TRAVIS FOR COLORADO,,2026-08-12,19.99,GOOGLE GEMINI,GOOGLE GEMINI,STATEWIDE,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,high
1695749,20265051828,KRISTINE IRELAND FOR COMMON SENSE,,2026-08-19,20.85,OPENAI.COM,AI WEBSITE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1698582,20255048958,GREG LOPEZ FOR COLORADO,,2026-08-30,20.0,CHATGPT,COMPUTER SOFTWARE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1697431,20235046678,MAX BROOKS FOR COLORADO COMMITTEE,,2026-08-31,20.0,CHATGPT,SUBSCRIPTION SERVICE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1656802,20255047962,SCOTT BOTTOMS FOR GOVERNOR,,2025-09-05,-20.0,SCOTT BOTTOMS,Offset due to update of filed item - IN KIND - SOFTWARE - CHATGPT,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1656803,20255047962,SCOTT BOTTOMS FOR GOVERNOR,,2025-09-05,20.0,ADOBE,IN KIND - SOFTWARE - CHATGPT,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1621021,20175032059,ELECT PAUL LUNDEEN,,2025-10-02,20.0,CHATGPT,7218 � DUES AND SUBSCRIPTIONS,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1621037,20175032059,ELECT PAUL LUNDEEN,,2025-10-02,20.0,PERPLEXITY,6550 � ISSUE RESEARCH,STATEWIDE,,perplexity,Perplexity AI,general_purpose,generative,high
1621151,20215041756,WOOG FOR HOUSE DISTRICT 19,,2025-10-07,20.0,CHATGPT,7218 � DUES AND SUBSCRIPTIONS,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1656879,20255047962,SCOTT BOTTOMS FOR GOVERNOR,,2025-10-08,20.0,OPENAI,OPEN AI,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1614853,20245047563,TRAVIS FOR COLORADO,,2025-10-14,20.0,CHATGPT,CHATGPT SUBSCRIPTION,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1620177,20245047180,COMMITTEE TO ELECT RICHARDSON FOR HOUSE DISTRICT 56,,2025-10-15,20.0,OPEN AI,CHAT GPT AI ACCOUNT,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1621038,20175032059,ELECT PAUL LUNDEEN,,2025-10-16,20.0,PERPLEXITY,6550 � ISSUE RESEARCH,STATEWIDE,,perplexity,Perplexity AI,general_purpose,generative,high
1620191,20225044063,WEINBERG FOR COLORADO,,2025-10-20,20.0,CHATGPT,7223 � SOFTWARE EXPENSE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1621022,20175032059,ELECT PAUL LUNDEEN,,2025-10-21,20.0,CHATGPT,7218 � DUES AND SUBSCRIPTIONS,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1627869,20215040949,U.S. COMMITTEE TO ELECT JON GRAY-GINSBERG AS COLORADO GOVERNOR 2026,,2025-10-21,200.0,GOOGLE,GOOGLE AI,STATEWIDE,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,high
1618314,20255050831,RAYNA FOR DENVER,,2025-10-27,500.0,POLITICAL DATA INTELLIGENCE LLC,CALLTIME.AI APPLICATION FOR FUNDRAISING CALLS,STATEWIDE,,calltime_ai,CallTime.AI,political_specific,legacy,high
1621152,20215041756,WOOG FOR HOUSE DISTRICT 19,,2025-11-07,20.0,CHATGPT,7218 � DUES AND SUBSCRIPTIONS,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1656877,20255047962,SCOTT BOTTOMS FOR GOVERNOR,,2025-11-11,20.0,OPENAI,IN-KIND - SOFTWARE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1615773,20245047563,TRAVIS FOR COLORADO,,2025-11-12,20.0,CHATGPT,CHATGPT SUBSCRIPTION,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1621039,20175032059,ELECT PAUL LUNDEEN,,2025-11-13,20.0,PERPLEXITY,6550 � ISSUE RESEARCH,STATEWIDE,,perplexity,Perplexity AI,general_purpose,generative,high
1627880,20215040949,U.S. COMMITTEE TO ELECT JON GRAY-GINSBERG AS COLORADO GOVERNOR 2026,,2025-11-15,200.0,GOOGLE,GOOGLE AI SERVICES,STATEWIDE,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,high
1620178,20245047180,COMMITTEE TO ELECT RICHARDSON FOR HOUSE DISTRICT 56,,2025-11-17,20.0,OPEN AI,CHAT GPT AI ACCOUNT,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1621023,20175032059,ELECT PAUL LUNDEEN,,2025-11-21,20.0,CHATGPT,7218 � DUES AND SUBSCRIPTIONS,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1620192,20225044063,WEINBERG FOR COLORADO,,2025-11-21,20.0,CHATGPT,7223 � SOFTWARE EXPENSE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1621024,20175032059,ELECT PAUL LUNDEEN,,2025-12-02,20.0,CHATGPT,7218 � DUES AND SUBSCRIPTIONS,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1621153,20215041756,WOOG FOR HOUSE DISTRICT 19,,2025-12-08,20.0,CHATGPT,7218 � DUES AND SUBSCRIPTIONS,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1656875,20255047962,SCOTT BOTTOMS FOR GOVERNOR,,2025-12-09,20.0,OPENAI,IN-KIND - SOFTWARE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1621953,20245047563,TRAVIS FOR COLORADO,,2025-12-11,20.0,CHATGPT,CHAT GPT SUBSCRIPTION,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1621040,20175032059,ELECT PAUL LUNDEEN,,2025-12-13,20.0,PERPLEXITY,6550 � ISSUE RESEARCH,STATEWIDE,,perplexity,Perplexity AI,general_purpose,generative,high
1620179,20245047180,COMMITTEE TO ELECT RICHARDSON FOR HOUSE DISTRICT 56,,2025-12-16,20.0,OPEN AI,CHAT GPT AI ACCOUNT,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1627884,20215040949,U.S. COMMITTEE TO ELECT JON GRAY-GINSBERG AS COLORADO GOVERNOR 2026,,2025-12-16,225.0,GOOGLE,GOOGLE AI SERVICES,STATEWIDE,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,high
1619515,20255051106,AVA FOR COLORADO,,2025-12-22,20.0,CHATGPT,6590 � OTHER RESEARCH EXPENSE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1620193,20225044063,WEINBERG FOR COLORADO,,2025-12-22,20.0,CHATGPT,7223 � SOFTWARE EXPENSE,STATEWIDE,,openai,OpenAI (ChatGPT),general_purpose,generative,high
1620881,20205039996,ANDREW FOR COLORADO,,2025-12-24,540.0,GRAMMARLY,,STATEWIDE,,grammarly,Grammarly,general_purpose,legacy,high
