filer_id,year,total_expenditure
20023651277,2023,700.0
20023651277,2024,950.0
20023651277,2025,256.87
20025606447,2022,10.0
20025606447,2023,4270.0
20025606447,2024,11148.75
20025606447,2025,2180.0
20025606447,2026,75.0
20025800034,2023,1443.82
20025800034,2024,1300.0
20025800034,2025,1241.89
20025800034,2026,1218.11
20025800179,2023,5000.0
20025800179,2025,3300.0
20025800193,2023,-200.0
20025800193,2024,9375.0
20025800193,2026,8075.0
20025800219,2022,15.35
20025800219,2023,174.65
20025800219,2024,6101.8
20025800219,2025,120.0
20025800219,2026,2531.53
20025990252,2024,250.0
20025990266,2023,187500.0
20025990266,2024,26900.0
20025990266,2025,130969.45
20025990266,2026,18600.0
20033651304,2023,100.0
20033651304,2024,2250.0
20033651304,2025,50.0
20033651304,2026,500.0
20033651351,2023,11350.0
20033651351,2024,29700.0
20033651351,2025,9800.0
20033651351,2026,19800.0
20033651407,2023,29400.0
20033651407,2024,200650.0
20033651407,2025,29075.0
20033651407,2026,185500.0
20035620502,2023,8000.0
20035620502,2024,199133.3
20035620502,2025,17600.0
20035620502,2026,23100.0
20035620571,2022,25.0
20035620571,2023,31050.0
20035620571,2024,173700.05
20035620571,2025,65250.0
20035620571,2026,144075.0
20035620586,2022,241.5
20035620586,2023,1996.01
20035620586,2024,260.82
20035620586,2026,0.0
20035620591,2024,-3200.0
20035620591,2025,5950.0
20035620680,2024,645.5
20035620680,2025,82.5
20035620680,2026,5000.0
20035620741,2024,17400.0
20035620741,2025,21000.0
20035620741,2026,13033.0
20035620759,2022,-386.0
20035620759,2023,3425.0
20035620759,2024,10400.0
20035620759,2025,-200.0
20035620759,2026,900.0
20035620797,2024,250.0
20035620865,2022,6217.13
20035620865,2024,43020.44
20035620865,2025,5.0
20035620865,2026,40417.96
20035620934,2024,14450.0
20035620934,2025,2500.0
20035620934,2026,48575.0
20035621465,2023,500.0
20035621465,2024,60100.0
20035621465,2025,19500.0
20035621465,2026,36900.0
20035621566,2022,10.0
20035621566,2023,120.0
20035621566,2024,15458.25
20035621566,2025,204.0
20035621566,2026,3075.0
20035621593,2023,-1000.0
20035621593,2024,19225.0
20035621593,2025,8500.0
20035621593,2026,15025.0
20035621605,2023,4150.0
20035621605,2024,10950.0
20035621605,2025,3150.0
20035621605,2026,14175.0
20035621984,2023,12200.0
20035621984,2024,31650.0
20035621984,2025,5200.0
20035621984,2026,12500.0
20035622106,2025,369.03
20035622676,2023,535191.66
20035622676,2024,102500.0
20035622676,2025,569721.36
20035622676,2026,109225.0
20035623259,2023,123150.0
20035623259,2024,551705.0
20035623259,2025,34250.0
20035623259,2026,576950.0
20035624475,2023,10000.0
20035624475,2024,0.0
20035624475,2025,16057.8
20035625259,2023,1000.0
20035625259,2024,23239.85
20035625259,2025,8000.0
20035625259,2026,10800.0
20035625260,2022,75.0
20035625260,2023,900.0
20035625260,2024,240990.0
20035625260,2025,32134.15
20035625483,2023,52850.0
20035625483,2024,18325.0
20035625483,2025,67750.0
20035625483,2026,4600.0
20045627142,2021,2.04
20045627142,2022,2.5
20045627142,2023,1275.64
20045627142,2024,6182.52
20045627142,2025,143.0
20045627142,2026,4521.38
20045627341,2023,14635.0
20045627341,2024,50765.0
20045627341,2025,10250.0
20045627341,2026,19575.0
20045636646,2022,-300.0
20045636646,2023,140.0
20045636646,2024,3240.0
20045636646,2025,220.0
20045636646,2026,2100.0
20045640324,2023,500.0
20045640324,2024,34650.0
20045640324,2025,-1700.0
20045640324,2026,10350.0
20045641666,2024,8000.0
20045641666,2025,20500.0
20045644883,2024,5050.0
20045644883,2025,-350.0
20045644883,2026,5800.0
20045644949,2023,1500.0
20045644949,2024,16500.0
20045644949,2025,12500.0
20045644949,2026,12250.0
20045645963,2023,66000.0
20045645963,2024,98000.0
20045645963,2025,123000.0
20045645963,2026,75550.0
20045646497,2020,216.94
20045646497,2021,1474.36
20045646497,2022,1717.62
20045646497,2025,2664.18
20045646497,2026,3036.23
20045646652,2022,-555.0
20045646652,2023,1175.0
20045646652,2024,22100.0
20045646652,2025,5725.0
20045647437,2022,200.0
20045647437,2023,2433.32
20045647437,2024,6400.0
20045647437,2025,8200.45
20045648949,2023,450.0
20045648949,2024,200.0
20045649118,2024,19000.0
20045649118,2025,1500.0
20045649118,2026,6000.0
20045649828,2023,9150.0
20045649828,2024,850.0
20045649828,2026,1450.0
20045651614,2024,8050.0
20045653064,2025,1000.0
20045653064,2026,2000.0
20045654094,2023,11031.64
20045654094,2024,5360.0
20045654094,2025,9900.0
20045654094,2026,336.0
20045655089,2024,3504.41
20045655089,2025,-100.0
20045655772,2023,30850.0
20045655772,2024,2100.0
20045655772,2025,20000.0
20045655772,2026,10000.0
20055605666,2022,12.0
20055605666,2023,55.85
20055605666,2024,12.0
20055605666,2025,6018.0
20055607620,2024,9700.0
20055607620,2025,4750.0
20055607620,2026,15000.0
20055608438,2023,1000.0
20055615874,2022,78.76
20055615874,2023,45325.63
20055615874,2024,67368.92
20055615876,2022,2575.9
20055615876,2023,41268.67
20055615876,2024,66192.54
20055615876,2025,66681.34
20055615876,2026,26137.13
20055616313,2022,28.95
20055616313,2023,-442.23
20055616630,2022,449.4
20055616630,2023,336.15
20055616630,2024,471.8
20055616630,2025,179.28
20055617263,2023,41840.13
20055617263,2024,6200.0
20055617263,2025,55117.8
20055618161,2022,1179.62
20055618161,2023,1907.86
20055618161,2024,1033.48
20055618161,2026,1.98
20055618564,2023,11307.0
20055618564,2024,2000.0
20055618564,2025,17600.02
20055618564,2026,500.0
20055620104,2023,999.04
20055620104,2025,3676.95
20055620104,2026,3776.01
20055620368,2023,254.99
20055620368,2024,12874.72
20055620368,2025,739.45
20055620368,2026,7569.52
20055621090,2023,2000.0
20055621091,2023,10000.0
20055621091,2024,4950.0
20055621091,2025,1500.0
20055621626,2023,285.72
20055621626,2024,700.0
20055621626,2025,97.0
20055621626,2026,3180.94
20055621637,2024,186.37
20055621637,2025,30.0
20055621637,2026,175.0
20055622122,2022,1024.03
20055622122,2023,25951.93
20055622122,2024,100218.08
20055622122,2025,46410.92
