cmte_id,total_amount,total_count
C00599092,52726.34,14
C00599464,938393.44,442
C00600718,443724.7,334
C00602698,2074.62,40
C00602805,3269.72,91
C00603019,26020.08,30
C00603076,34193.57,22
C00603084,15043917.63,2522
C00603134,59519.86,16
C00603258,733.0,4
C00603639,35921.69,196
C00604496,54575.0,5
C00605410,17756.91,75
C00605592,2575156.26,896
C00606939,1393288.91,902
C00606962,4044393.15,227
C00607200,1740048.02,743
C00607374,646848.17,439
C00607416,3998280.05,795
C00607556,24074.31,25
C00607721,18343.6,14
C00607820,1180.0,1
C00607838,40624.78,21
C00607861,6814.08,32
C00608380,199332.15,236
C00608398,7067491.04,1111
C00608406,254.55,1
C00608463,11385.86,7
C00608489,2942.72,6
C00608505,11921.5,2
C00608695,10979519.9,514
C00608943,308680.43,136
C00609255,350869.93,214
C00609388,1414170.63,300
C00609776,1600.0,2
C00609966,10279.14,10
C00610055,41382.72,26
C00610212,331804.39,62
C00610394,1440.0,5
C00610428,12651.6,13
C00610451,122950.33,53
C00610527,317.05,14
C00611145,149.11,1
C00611202,19897.13,7
C00611400,24966.41,16
C00611962,24461.44,23
C00612010,447.6,1
C00612432,638425.7,136
C00612820,121572.82,93
C00613018,550.0,2
C00613489,7228.17,10
C00614214,1295942.6,1480
C00614552,15850.36,13
C00614776,1096866.77,1214
C00614826,1076067.82,430
C00614917,15232.39,20
C00615096,1514.01,38
C00615203,2570.9,8
C00615294,591810.44,249
C00615344,1773.43,6
C00615898,231404.41,46
C00616268,635878.2,281
C00617381,348553.59,171
C00617662,420751.28,265
C00617803,438771.42,160
C00617944,360.0,18
C00618223,1479.3,6
C00618371,12034.37,12
C00618389,13616.45,8
C00618520,403.97,12
C00618777,6737.45,8
C00619486,106192.03,91
C00619528,22334.55,18
C00619759,38290.03,40
C00619775,1340.3,3
C00620021,10101.9,29
C00620427,76883.28,66
C00620443,213949.42,60
C00620476,21250.0,15
C00620500,919.49,1
C00620518,202624.59,67
C00620740,11905.83,16
C00620971,2134815.9,151
C00621086,8532.77,51
C00621185,15807.5,15
C00621466,6113.26,9
C00621706,900.0,2
C00622118,697.72,9
C00622795,11745.0,3
C00623397,31412.21,26
C00623421,146862.51,93
C00623512,207834.62,125
C00623710,6048.8,2
C00623728,130.95,2
C00624049,34369.49,121
C00624627,9043.76,24
C00624817,4242.83,17
C00624890,28557.56,14
C00625079,10131.0,13
C00625111,52314.3,7
C00625145,5511.45,1
C00625194,6144.88,17
C00625228,1015.5,3
C00625236,70506.45,420
C00625533,159.0,3
C00625558,149396.27,207
C00625566,333160.54,492
C00625574,14101.91,13
C00625616,683.22,3
C00625772,226585.33,262
C00625947,2033.27,7
C00625988,377929.47,234
C00626036,65584.7,139
C00626119,133976.23,25
C00626663,750.0,2
C00626861,6445.6,20
C00626937,3750.0,1
C00627075,966.01,16
C00627141,1020.22,2
C00627372,3743.12,21
C00627489,358.49,3
C00627679,213.0,1
C00627737,146659.36,27
C00627992,18482.12,70
C00628008,9928.64,10
C00628115,1128.27,7
C00628354,83107.34,96
C00628669,591.54,10
C00628818,49765.15,451
C00628917,469656.5,286
C00629063,1115615.39,890
C00629212,693707.77,218
C00629311,441604.51,225
C00629444,118189.26,39
C00629451,3750.0,5
C00629477,26685.6,81
C00629576,41335.58,57
C00629659,466897.75,329
C00629709,12237.71,47
C00629832,10403.45,17
C00630012,288267.24,392
C00630129,16603.0,14
C00630285,9565.25,17
C00630350,1296.55,15
C00630541,9222.62,10
C00630632,412636.19,177
C00630665,1395663.16,391
C00630699,607.5,4
C00630707,2832801.99,747
C00630830,1000.0,1
C00631051,42895.44,19
C00631549,6700062.49,759
C00631903,38953.44,3
C00631994,2630.67,26
C00632067,908527.33,340
C00632109,13250.0,2
C00632133,10678995.09,2398
C00632257,3128633.18,1037
C00632281,51168.73,65
C00632323,482973.02,90
C00632398,1155100.88,585
C00632554,1536.3,61
C00632562,253905.98,179
C00632588,29030.37,100
C00632679,83902.49,16
C00632711,29272.59,92
C00632828,1699706.77,1111
C00633107,828.99,12
C00633156,808022.2,290
C00633164,1647.73,5
C00633248,6150867.17,1191
C00633354,680.25,9
C00633404,3005681.13,342
C00633610,268221.95,108
C00633792,297624.3,139
C00633818,58205.89,26
C00634006,25023.4,46
C00634253,1871490.15,639
C00634261,67130.0,11
C00634519,14196.85,32
C00634774,9251178.8,926
C00634808,906.15,8
C00635094,1141.2,1
C00635201,976.0,3
C00635219,1000.0,1
C00635250,3171.28,21
C00635367,70664.6,102
C00635391,45176.3,117
C00635557,93459.99,44
C00635565,4522.65,18
C00635615,2904.51,3
C00635664,49551.81,125
C00635888,4832.15,24
C00636027,273.02,47
C00636092,864385.38,323
C00636100,805.85,9
C00636837,150511.68,234
C00636944,598499.32,193
C00637041,5000.0,1
C00637074,11896.58,2
C00637215,983973.96,894
C00637322,2461.72,16
C00637348,9505.74,7
C00637363,1856569.57,628
C00637371,746234.98,428
C00637504,3831.56,29
C00638007,5176.95,1
C00638023,6000.45,49
C00638122,5861.83,67
C00638320,579048.98,188
C00638411,5389.1,24
C00638437,1890.0,6
C00638528,83850.9,27
C00638650,662792.35,486
C00638767,29993.79,79
C00639054,1384.13,7
C00639138,-1499.72,53
C00639146,931623.14,831
C00639229,1145187.47,179
C00639245,2410.33,16
C00639435,10711.17,13
C00639591,20116308.95,1551
C00639948,704.6,8
C00640003,41856.44,59
C00640029,179.7,6
C00640045,590605.68,597
C00640086,3794.27,20
C00640243,914.74,9
C00640300,1322113.83,2095
C00640383,492.23,1
C00640433,60915.04,65
C00640490,5832.1,67
C00640623,18616.95,17
C00641142,21494.15,136
C00641225,397.4,1
C00641555,140325.5,205
C00646703,963.75,4
C00647206,5121.82,5
C00647214,618.84,21
C00647339,827103.86,778
C00647354,553202.49,263
C00647420,23978.05,12
C00647487,2040.0,3
C00647966,89105.71,78
C00648220,1043360.86,1136
C00648246,3237.11,6
C00648253,1063422.49,659
C00648295,456701.97,567
C00648493,1210774.84,622
C00648717,1434.0,4
C00648808,42.0,3
C00649525,50946.25,51
C00649574,415697.45,129
C00649673,729226.34,167
C00649772,196550.94,139
C00649798,315.0,15
C00650408,6543.37,17
C00650432,195254.73,299
C00650515,265.0,1
C00650655,525.0,1
C00650697,1303786.69,530
C00650853,24141.39,28
C00650986,75.0,5
C00651042,2145726.63,487
C00651091,1360.0,4
C00651109,2850.89,17
C00651208,-9467.32,6
C00651505,118401.42,71
C00651554,1485.42,22
C00652149,1927313.03,1377
C00652164,225582.7,145
C00652206,12478.5,23
C00652255,8818.08,21
C00652297,841.02,1
C00652305,123129.46,28
C00652529,10040.81,18
C00652628,1087010.28,674
C00652644,313355.38,289
C00652719,1827702.57,909
C00652727,1137870.78,571
C00652743,194227.31,110
C00652842,12647.0,4
C00652859,1349.02,4
C00652883,320.9,8
C00652958,600.0,1
C00653030,450.0,1
C00653147,37386.89,67
C00653188,30220.75,18
C00653196,24143473.21,592
C00653220,566629.44,291
C00653816,1405931.58,810
C00653923,564731.65,413
C00654053,1187391.95,814
C00654079,16271.33,11
C00654186,840024.36,617
C00654459,53817.54,73
C00654475,434160.81,241
C00654509,2677476.9,659
C00654608,4779.5,2
C00654681,2812.86,6
C00654723,1134458.95,894
C00654764,50282.0,11
C00655332,883915.9,512
C00655423,88002.64,69
C00655472,412.39,2
C00655571,7326.86,11
C00655613,1152621.07,1326
C00655647,738658.43,473
C00655886,4571.5,3
C00655993,300.0,1
C00656132,129289.67,93
C00656207,9217.46,8
C00656413,3555.46,35
C00656439,23712.31,47
C00656546,407.4,13
C00656777,15203.3,50
C00656850,72572.26,71
C00656868,840.38,21
C00657205,1773.94,5
C00657304,850473.43,745
C00657361,100739.98,244
C00657452,344070.11,194
C00657593,3114.56,16
C00657833,3340320.07,652
C00657866,2354780.27,118
C00658286,500.0,1
C00658385,238727.93,267
C00658476,674976.91,60
C00658484,139115.23,73
C00658567,56194.32,114
C00658633,1966155.09,339
C00658724,1614439.83,813
C00659219,33128.79,9
C00659599,1908952.37,245
C00659607,5216.73,1
C00659672,819.04,70
C00659771,21555.63,29
C00660175,586.07,11
C00660464,11409739.17,1367
C00660555,997011.03,306
C00660613,2533.25,3
C00660795,2692492.78,1141
C00660902,16900.97,15
C00661264,135724.13,47
C00661272,49282.21,166
C00661496,1165.0,9
C00661561,850417.9,641
C00661777,296303.11,378
C00661801,1686.71,1
C00661868,1149296.8,919
C00662056,11418.5,19
C00662221,747569.83,467
C00662577,1668.6,14
C00662601,729297.23,85
C00662619,731.0,12
C00662650,704514.28,340
C00662668,449.25,15
C00662767,607609.85,910
C00662791,456.89,1
C00662940,472161.76,907
C00663062,608.96,7
C00663211,250054.51,865
C00663260,633.18,1
C00663435,12500.0,10
C00663609,455932.87,459
C00663633,600.0,1
C00663724,108687.54,68
C00663781,389599.7,277
C00663914,10954.93,6
C00664219,1405.0,4
C00664318,149093.76,136
C00664375,-3753.2,54
C00664581,120926.06,192
C00664706,8334.01,16
C00665638,8631891.37,1264
C00665752,303293.39,256
C00665786,15464.93,19
C00666040,2415.79,1
C00666149,246.09,1
C00666321,1526.9,18
C00666388,5250.91,24
C00666396,315102.07,95
C00666859,7268.57,24
C00667196,120.0,3
C00667279,11204.49,77
C00667360,29221.41,14
C00667741,1197105.23,458
C00668137,1093.0,14
C00668194,20277.01,36
C00668228,1822873.24,1425
C00668301,4229.24,4
C00668384,2678.85,17
C00668491,596477.16,224
C00668517,97989.66,48
C00668608,2749789.98,2051
C00668822,266.96,1
C00668905,37315.82,54
C00668921,3401.39,17
C00669325,2075.0,3
C00669358,707254.53,504
C00669655,465.99,6
C00669929,39147.8,21
C00669960,21328.58,81
C00670034,2099278.03,1587
C00670216,1791952.19,819
C00670695,170145.84,84
C00670844,917477.96,1005
C00671479,2690.59,17
C00671891,688494.19,625
C00671933,9788.59,40
C00672139,22745.46,19
C00672295,1042786.62,794
C00672576,360225.72,173
C00672733,36153.59,30
C00673368,373.22,2
C00673590,10600.79,58
C00673715,357755.05,55
C00674085,17116.27,42
C00674093,253909.05,227
C00674127,8434.81,9
C00674259,829972.58,233
C00674697,54452.79,179
C00675058,12536.94,36
C00675108,1658416.77,1699
C00675140,39053.47,99
C00675348,1720897.86,326
C00675678,449.25,15
C00675884,2500.0,1
C00676064,30861.22,45
C00676247,71737.67,131
C00676395,6652687.06,264
C00676957,4462.5,4
C00676965,1674816.98,1264
C00677146,6346.99,5
C00677286,1320858.14,592
C00677427,502.5,2
C00677492,358818.1,241
C00677591,24552.37,156
C00677708,64164.7,67
C00677757,1326.5,3
C00677773,8681.73,21
C00677898,707177.46,914
C00678003,3835.36,2
C00678227,7462.9,1
C00678813,43901.1,75
C00678839,6515.93,54
C00678854,99881.21,72
C00678995,1612.0,18
C00679167,1583.87,4
C00679191,42907.94,71
C00679423,538.36,6
C00679530,613.63,2
C00679910,885.92,18
C00679985,9995.05,16
C00680132,281208.26,115
C00680264,83.9,4
C00680405,5864.65,18
C00680504,968.59,17
C00680512,109871.99,41
C00680728,2920.0,11
C00680918,808231.27,122
C00680926,16482.2,36
C00680934,4615600.83,2471
C00681106,12370.03,2
C00681221,85007.58,35
C00681320,256.15,2
C00681429,6515.4,1
C00681437,655.26,9
C00681478,33882.5,7
C00681585,277.9,1
C00681627,1041.0,2
C00681643,16533.5,10
C00681718,1163.35,3
C00681825,3492468.08,540
C00682088,83297.52,153
C00682211,438500.16,220
C00682393,4872.73,10
C00682492,150.0,10
C00682559,169.0,1
C00682617,3138.3,5
C00682989,8869.22,49
C00683243,5867.63,20
C00683250,233315.94,176
C00683508,117651.57,79
C00683649,797229.85,86
C00683664,2871.08,2
C00683771,2087.71,8
C00683961,9000.0,6
C00684175,13613.92,10
C00684258,171759.63,149
C00684506,6472.68,35
C00684522,134998.42,20
C00684530,48450.54,37
C00684969,11938.25,4
C00685115,190677.94,32
C00685289,3076.31,7
C00685297,3198188.29,666
C00685552,3202213.87,597
C00685628,15406.56,7
C00685693,1051211.69,383
C00685719,81242.94,129
C00685768,12163.01,34
C00685776,634896.22,892
C00686154,1929.5,9
C00686287,160.35,1
C00686402,26329.52,11
C00686410,22260.52,67
C00686477,1300.0,4
C00686584,4849.83,4
C00686709,12500.0,2
C00686816,34468.94,24
C00686832,61082.19,43
C00686949,960.27,42
C00686980,350983.21,210
C00687020,6110.0,9
C00687137,3220.35,23
C00687343,28207.01,43
C00687483,10000.0,2
C00687491,133897.95,81
C00687525,9480.43,50
C00687533,1675.0,2
C00687574,16686.41,30
C00687582,273541.76,155
C00687848,438706.69,83
C00688168,51919.48,91
C00688200,3510.6,8
C00688432,59746.73,37
C00688465,1930.05,35
C00688549,10325.11,5
C00688580,26330.19,15
C00688606,3183.23,1
C00688655,2807373.04,303
C00688739,175460.95,140
C00688846,82712.84,108
C00689208,23515.66,65
C00689356,675.0,1
C00689638,108.0,9
C00689745,447260.84,32
C00689836,40210.34,64
C00689893,7430.96,4
C00690032,2106.08,4
C00690073,8670.9,21
C00690263,233740.0,152
C00690271,1636.88,8
C00690297,3422.5,8
C00690669,1000.0,2
C00690891,1494055.61,294
C00691147,9900.8,20
C00691154,35116.02,18
C00691220,597.5,2
C00691352,10820.03,15
C00691501,85437.09,50
C00691626,12500.0,2
C00691634,573.3,2
C00691790,102392.93,211
C00691915,5818.53,23
C00691931,13905.37,25
C00692087,3055.0,15
C00692111,168478.41,107
C00692129,37159.39,230
C00692137,29402.22,178
C00692202,89296.01,203
C00692319,2379565.75,1224
C00692327,1347477.07,263
C00692343,853950.47,293
C00692467,107041.0,25
C00692590,26554.15,59
C00692640,512127.47,116
C00692673,164.4,2
C00692715,36921.99,15
C00692806,501.95,11
C00692897,609561.6,899
C00692921,21912.06,3
C00693002,2095.97,11
C00693051,16000.0,2
C00693127,414128.67,61
C00693143,55405.46,89
C00693192,57420.65,75
C00693234,7172.79,46
C00693309,1005.63,1
C00693382,1063160.52,47
C00693390,257.21,1
C00693515,246409.66,501
C00693531,425.43,1
C00693549,4025.4,40
C00693606,14260.67,23
C00693655,4138.0,21
C00693663,603872.64,141
C00693671,6280.74,7
C00693713,4002.88,95
C00693796,161224.84,78
C00693838,-971.5,7
C00693853,985.8,3
C00693895,12772.98,33
C00694299,67835.45,56
C00694323,6987314.26,172
C00694471,58489.74,110
C00694588,45.6,2
C00694778,1246007.47,649
C00694810,619629.63,246
C00695163,1824.15,4
C00695239,1184.0,2
C00695304,474.0,3
C00695346,458766.06,254
C00695395,243951.26,195
C00695411,167434.79,27
C00695528,1332.0,7
C00695866,2285.81,26
C00695874,83087.48,99
C00695940,339614.37,150
C00695981,7553.95,82
C00696088,40822.7,111
C00696112,1014.29,3
C00696153,156705.71,139
C00696393,56904.58,62
C00696484,709605.25,225
C00696526,20062482.68,1077
C00696591,357114.79,60
C00696666,73897.51,152
C00696948,72100.87,119
C00697052,11704.61,25
C00697326,65400.7,105
C00697334,9353.42,15
C00697342,4041.89,29
C00697391,33267.65,26
C00697441,8822856.0,648
C00697540,518.0,6
C00697581,1954.13,16
C00697615,4979.47,39
C00697649,1082121.19,863
C00697698,24801.82,6
C00697755,127915.98,98
C00697789,843925.36,202
C00697979,1155.0,4
C00698092,12311.35,30
C00698340,119138.49,129
C00698894,1800.0,3
C00698936,1375.86,12
C00698977,4010.0,11
C00699140,457.82,18
C00699421,48463.28,96
C00699462,1912.3,3
C00699553,232267.73,72
C00699603,1937.05,1
C00699660,19370.84,14
C00699744,4093139.75,925
C00699785,82623.61,89
C00700120,570.0,2
C00700187,125247.35,369
C00700203,66462.21,64
C00700260,94639.69,73
C00700377,854.77,14
C00700799,244.75,6
C00701003,4492124.96,803
C00701102,46648.71,29
C00701656,862.5,5
C00701672,727543.19,227
C00701680,73643.89,152
C00701748,69711.66,12
C00701797,10000.0,3
C00701888,1827659.26,369
C00701938,1050.0,2
C00701953,3147769.19,1613
C00701961,19609.79,120
C00703058,1264042.58,673
C00703082,23679.88,23
C00703173,54580.69,16
C00703843,833319.86,710
C00703892,24296.76,24
C00703975,15096579.84,583
C00704049,878217.38,500
C00704247,79725.0,74
C00704593,44209.07,112
C00704981,56292.31,69
C00705277,8165.85,21
C00705368,195816.07,156
C00705996,331.0,3
C00706176,12155.29,21
C00706226,6105.64,10
C00706267,5263485.93,1459
C00706465,535.54,2
C00706507,147839.99,96
C00706614,2958501.87,550
C00706630,52409.26,53
C00706689,3519.55,4
C00706697,1369.3,5
C00706747,827704.8,925
C00706812,115162.13,71
C00706861,40557.22,108
C00707091,960579.81,648
C00707133,24847.79,28
C00707232,90126.79,281
C00707778,347.1,1
C00707844,557336.59,225
C00708164,3411.9,19
C00708172,15261.45,26
C00708289,2498253.12,682
C00708552,167118.32,209
C00708636,11298.07,35
C00708644,160769.63,68
C00708891,5103.01,50
C00709006,5000.0,2
C00709113,1221598.04,62
C00709196,37686.02,60
C00709295,485.05,5
C00709477,9160.0,7
C00709485,10152.5,69
C00709576,2215.0,17
C00709691,968292.18,379
C00709816,4361.23,11
C00709832,69138.89,86
C00709899,154558.82,165
C00709998,250.0,1
C00710103,1012537.12,257
C00710160,1110915.43,56
C00710178,486008.61,399
C00710772,1538.95,11
C00710848,98485.22,126
C00710889,40489.22,45
C00711010,3005.12,4
C00711051,11946.59,30
C00711150,11178.76,69
C00711317,1098938.86,1027
C00711358,65.97,3
C00711549,2851.5,2
C00711929,651465.85,605
C00712364,11768.86,42
C00712380,2361.25,20
C00712539,1880.6,14
C00712695,12237.62,23
C00712885,32883.84,17
C00713271,779.6,10
C00713461,10550.0,3
C00713560,2350.2,7
C00713693,8246.94,15
C00714261,1126447.98,448
C00714501,68843.07,73
C00714527,35789.52,39
C00714865,1488471.42,613
C00714964,171.0,7
C00715102,669.9,2
C00715136,5434.14,88
C00715375,30763.16,19
C00715409,4108.15,29
C00715854,18895.4,24
C00716423,37814.28,25
C00716670,105673.93,182
C00716704,739092.94,744
C00716720,7324702.82,1083
C00716803,2616.39,21
C00717272,24488.73,16
C00717280,3000.0,1
C00717710,6000.0,1
C00717728,97492.95,153
C00717900,-6.96,1
C00717918,8475.33,20
C00717959,769111.7,482
C00717991,1157.06,10
C00718221,1303492.75,281
C00718239,1875745.14,642
C00718320,1360.6,1
C00718346,21572.81,37
C00718510,229220.64,290
C00718593,13502.57,84
C00718627,3740698.08,577
C00718635,271270.08,391
C00718866,39297068.0,1392
C00719021,61.2,2
C00719062,29268.03,33
C00719294,2303392.97,498
C00719393,208.9,2
C00719559,887605.21,526
C00719781,682.5,4
C00719815,469.28,12
C00719872,35226.24,78
C00719971,713618.58,152
C00720011,582876.88,721
C00720029,1029254.44,202
C00720052,290.0,3
C00720078,619533.69,202
C00720128,979.93,14
C00720375,3210428.03,860
C00720540,17981.5,34
C00720565,158195.89,128
C00720573,7526.87,11
C00720649,15221.68,38
C00720862,985.0,2
C00720920,11132.93,74
C00721142,3795.8,1
C00721217,7000.0,9
C00721225,18048.15,55
C00721233,66985.48,165
C00721308,29646.56,28
C00721332,686927.59,395
C00721449,995371.73,1236
C00721548,117885.32,240
C00721597,12977.03,134
C00721811,1224.35,27
C00721878,35765.2,28
C00722025,72529.07,27
C00722165,991.55,4
C00722207,5039.82,33
C00722348,2036.86,33
C00722371,3067.5,6
C00722884,232984.04,141
C00722892,1221.34,3
C00722975,1486.71,3
C00723031,250.0,1
C00723098,15924.72,17
C00723114,46801.45,44
C00723189,2413.74,15
C00723577,12765.23,20
C00723676,8005.0,17
C00723916,1092104.28,750
C00724203,778728.94,175
C00724229,38099.82,42
C00724237,2542.78,28
C00724286,35.0,1
C00724443,7496.45,56
C00724559,15392.85,31
C00724781,1401.0,1
C00725184,703.08,15
C00725200,6979.94,40
C00725317,7141.0,3
C00725341,20250.0,10
C00725465,519077.76,312
C00725671,6732.64,30
C00725747,292191.79,60
C00725804,2750.0,1
C00725853,809890.96,609
C00725879,422.25,4
C00726042,2469025.71,1073
C00726117,9457.46,11
C00726224,456.82,6
C00726323,52027.83,92
C00726372,326882.21,210
C00726687,22552.36,33
C00726729,4300.0,16
C00726802,97542.97,115
C00726828,1930.69,2
C00727008,316808.64,257
C00727164,13771.01,42
C00727529,1116300.2,612
C00727784,90703.07,110
C00727834,149.75,5
C00728014,556.03,10
C00728030,2002.9,18
C00728238,910793.72,536
C00728352,499.65,5
C00728360,96702.9,23
C00728386,753085.75,22
C00728667,366489.35,143
C00728683,6688.95,29
C00728899,237.91,1
C00728980,29877.0,3
C00729277,476555.57,501
C00729574,102814.89,318
C00729616,5730.07,23
C00729871,742.5,2
C00729939,2773.7,5
C00729954,1293473.13,589
C00730150,465126.87,362
C00730531,1885056.08,2324
C00730689,5000.0,1
C00730754,36502.32,44
C00730796,56797.82,56
C00730812,1850.0,17
C00730895,1580309.01,796
C00730903,492.46,16
C00731042,6019420.91,2008
C00731133,465.7,2
C00731356,53652.39,38
C00731885,245.0,1
C00732172,131793.25,21
C00732545,750.0,1
C00732693,6080.66,2
C00732768,6631.22,8
C00732826,905844.26,623
C00732925,9826.18,25
C00732958,1793.69,10
C00733329,941626.16,1001
C00733352,12165.6,8
C00733402,28048.01,12
C00733527,2187.38,15
C00733725,14697.95,1
C00733915,46815.51,33
C00734319,1558680.54,250
C00734657,56234.78,51
C00734822,9709.9,24
C00734913,113618.41,173
C00735183,44471.97,132
C00735472,4969.4,7
C00735738,146267.96,225
C00735894,86801.8,22
C00735910,10.0,2
C00735985,428274.5,148
C00736009,1886.75,14
C00736041,25549.82,38
C00736108,3500.0,1
C00736124,41021.25,14
C00736140,137400.0,18
C00736421,533.75,1
C00736637,41411.87,117
C00736744,85440.0,1
C00736876,3141095.27,520
C00736975,251307.81,49
C00737197,3505.36,5
C00737270,24198.5,7
C00737411,98685.29,43
C00737767,813293.25,397
C00737940,2504.55,16
C00738039,5602.06,5
C00738104,2684.36,11
C00738237,5211.63,3
C00738260,76246.28,46
C00738815,130.0,4
C00738849,490.0,1
C00738872,1600537.02,469
C00739003,54943.8,52
C00739409,71338.27,22
C00739490,10034.1,21
C00739557,80386.71,41
C00739581,7077.39,84
C00739755,3702.09,19
C00740100,565381.96,152
C00740126,656423.28,240
C00740225,203407.36,58
C00740415,731.0,9
C00740514,360.0,1
C00740555,6613.73,38
C00740597,57584.59,113
C00741041,5452.73,20
C00741090,611314.94,376
C00741355,19840.0,30
C00741371,87586.99,232
C00741413,2620.0,8
C00741611,134935.11,79
C00741710,33344.0,62
C00741769,28664.87,36
C00741876,527.46,4
C00741934,4500.0,1
C00742007,3203415.28,754
C00742080,1445.54,77
C00742130,3062.24,10
C00742205,9687.56,88
C00742239,1190.4,14
C00742247,253664.14,460
C00742296,22336.0,10
C00742346,3080.0,6
C00742494,8172.2,10
C00742635,16021.45,23
C00743021,2092.44,18
C00743427,57733.08,192
C00743641,406912.2,222
C00743682,28.0,2
C00743906,1206.96,6
C00744185,44159.8,60
C00744532,8753.14,8
C00744540,5261.85,98
C00744573,5205.71,4
C00744599,130110.06,137
C00744698,837.13,1
C00744714,2341.1,6
C00744789,1508.73,9
C00744821,10990.0,5
C00744920,47460.59,43
C00744938,612.5,2
C00744946,3794330.53,340
C00744987,96707.73,88
C00745208,3470.0,5
C00745588,1209.32,1
C00745745,256335.37,54
C00745786,1885308.28,211
C00746040,142011.8,24
C00746073,29823.77,96
C00746107,47539.06,55
C00746255,150.0,1
C00746560,38891.74,29
C00746628,2715.68,7
C00746735,179062.71,82
C00747097,20666.18,54
C00747121,531586.18,134
C00747170,436118.87,305
C00747220,213643.04,71
C00747477,1165.0,2
C00747642,7088.92,38
C00747691,29349.86,80
C00747766,415346.59,243
C00747840,161389.28,204
C00747865,275.0,1
C00747907,27139.42,53
C00747998,371774.4,45
C00748061,46958.27,19
C00748186,144344.28,125
C00748228,58503.99,213
C00748301,56557.72,93
C00748475,1756.22,13
C00748582,241275.92,83
C00748640,54278.23,37
C00748673,1392204.02,447
C00748764,500.0,6
C00748814,1000.0,1
C00749085,5248.71,18
C00749143,95621.09,24
C00749481,179433.79,153
C00749572,5034.14,30
C00749671,12255087.33,2782
C00750026,5205.17,17
C00750166,1139085.04,200
C00750174,6690.59,9
C00750224,246.0,3
C00750307,281431.53,392
C00750331,5456.11,28
C00750356,95276.95,33
C00750505,76704.08,24
C00750521,12196811.99,294
C00750539,1461.7,2
C00750786,16439.76,35
C00750901,1457.05,9
C00750919,1432656.2,341
C00751032,1881.5,2
C00751339,3764.66,56
C00751503,140699.7,40
C00751784,215239.08,165
C00751826,3299.52,18
C00751982,174.0,3
C00752089,3058.64,3
C00752154,456.0,2
C00752253,9387.17,6
C00752287,5921.09,4
C00752303,240.0,7
C00752469,3558.0,19
C00752519,5200.0,6
C00752576,57683.82,96
C00752584,498610.12,1161
C00752691,251295.32,113
C00752790,16621.02,14
C00753186,103.49,2
C00753277,91152.22,36
C00753327,14768.45,12
C00753350,524.98,1
C00753384,10945.15,14
C00753475,11288.56,7
C00753558,80035.49,65
C00753632,2086.98,3
C00753822,1520.61,3
C00753889,2000.08,16
C00753913,635182.07,309
C00753947,417235.26,79
C00754028,250.0,1
C00754044,602001.42,336
C00754051,2046332.33,136
C00754069,73115.63,9
C00754192,61121.4,39
C00754218,3961.44,7
C00754242,14391.38,36
C00754515,2663.9,3
C00754598,453528.75,309
C00754655,5857.7,62
C00754671,6400.9,27
C00754697,175983.54,143
C00754754,6305.11,45
C00755033,3677.66,12
C00755074,407756.28,181
C00755173,50001.15,72
C00755199,77227.06,62
C00755363,140693.84,111
C00755454,8182.0,61
C00755702,124468.8,124
C00755728,39848.88,26
C00755801,9966.34,8
C00755819,2667.29,16
C00756056,6261.62,18
C00756080,415529.1,202
C00756205,53843.04,31
C00756304,4500.0,9
C00756445,375.0,4
C00756528,360.05,1
C00756551,20230.06,62
C00756569,930271.98,75
C00756593,11062.35,47
C00756643,3303.2,2
C00756791,2950.0,1
C00756825,37742.4,32
C00756866,60056.7,71
C00756916,830.0,12
C00757120,21030.99,33
C00757203,299879.72,40
C00757294,26083.77,35
C00757302,4000.59,9
C00757344,14396.04,50
C00757419,4068667.78,425
C00757633,3401.98,27
C00757724,5563.58,2
C00757823,5619.73,7
C00757831,243.47,7
C00757922,127120.12,50
C00757930,8219.57,11
C00758003,15000.0,2
C00758011,111208.34,30
C00758219,1396290.66,497
C00758433,53167.12,26
C00758532,434200.25,96
C00758722,9514.88,17
C00758813,250.0,1
C00758847,21794.34,14
C00758862,10297.41,20
C00758938,36672.82,15
C00759019,405302.12,119
C00759035,27337.01,15
C00760009,9467.17,15
C00760082,1231.48,6
C00760108,51289.75,36
C00760116,1611.21,14
C00760124,429167.92,78
C00760215,83044.18,82
C00760306,67.47,2
C00760348,32564.95,14
C00760397,10402.24,27
C00760413,132535.08,43
C00760488,188372.49,57
C00760546,1422.0,2
C00760694,37753.5,14
C00760736,659209.08,165
C00760801,9636.0,2
C00760827,863877.32,224
C00760835,13362.73,11
C00761064,459329.59,91
C00761072,28934.02,18
C00761213,42274.31,18
C00761239,600.0,3
C00761247,21237.32,27
C00761528,2639.96,1
C00761577,2750.0,1
C00761957,85184.3,120
C00761965,16681.92,70
C00762062,13012.45,64
C00762161,241.0,7
C00762260,262637.47,101
C00762328,128488.65,96
C00762369,193945.6,135
C00762419,671.0,7
C00762591,17891488.44,955
C00762658,400.0,1
C00762666,245370.65,123
C00762682,149093.68,73
C00762815,10715.57,14
C00762930,56318.65,65
C00763045,620300.49,218
C00763169,100254.84,97
C00763227,23278.23,33
C00763326,115569.53,18
C00763359,202786.17,261
C00763375,2414.6,11
C00763409,135971.38,46
C00763433,5650.0,5
C00763524,1692.31,2
C00763623,3093.96,12
C00763649,1389880.24,528
C00763664,520.0,1
C00763797,9284.38,707
C00763888,2112.0,24
C00763912,35188.91,64
C00763946,14969.74,5
