cmte_id,total_amount,total_count
C00000935,889384.0,19
C00010603,18376818.0,92
C00025254,35846.0,4
C00027466,2230472.0,13
C00038505,51120.0,2
C00040220,4.0,1
C00042366,4000.0,1
C00071365,60498.0,5
C00075820,633644.0,7
C00099259,49182.0,8
C00108613,1044.0,3
C00136200,12313.0,1
C00140590,115300.0,2
C00143230,164686.0,10
C00167015,78961.0,9
C00191247,884835.0,5
C00253260,-800.0,1
C00255695,2795290.0,161
C00350991,29798.0,2
