filer_id,year,total_expenditure
1235098,2025,1500.0
1235258,2023,72050.0
1235258,2024,84865.0
1235258,2025,126000.0
1235352,2023,1654900.0
1235352,2024,23846240.0
1235352,2025,558800.0
1235352,2026,1783220.0
1235398,2026,19500.0
1235406,2023,10700.0
1235406,2025,40800.0
1235406,2026,10000.0
1235423,2023,14286.62
1235423,2024,9786.4
1235423,2025,9580.47
1235423,2026,1295.66
1235439,2023,48348.0
1235439,2024,132398.0
1235439,2025,64547.0
1235439,2026,52500.0
1235543,2023,30100.0
1235543,2024,18600.0
1235543,2025,26900.0
1235702,2023,600.0
1235702,2024,10500.0
1235879,2023,24910.0
1235948,2023,46416.88
1235948,2024,67006.89
1235948,2025,39261.64
1235948,2026,4573.4
1235976,2024,1247.0
1236101,2023,1706640.0
1236101,2024,2066882.34
1236101,2025,2187428.03
1236101,2026,1505520.0
1236187,2023,66400.0
1236187,2024,209911.0
1236187,2025,61500.0
1236216,2025,146555.0
1236216,2026,150756.0
1236496,2023,-6395.85
1236496,2024,2486350.38
1236496,2026,993329.44
1236648,2023,212591.96
1236648,2024,339649.99
1236648,2025,150414.0
1236648,2026,141300.0
1237135,2023,11720.0
1237135,2024,984465.94
1237135,2025,5325.0
1237135,2026,140264.95
1237224,2023,21515.79
1237224,2024,8051.26
1237224,2025,3751.0
1237224,2026,720.0
1237416,2023,39000.0
1237416,2024,141500.0
1237416,2025,53600.0
1237416,2026,125200.0
1237671,2023,243800.0
1237671,2024,362800.0
1237671,2025,361252.18
1237671,2026,195800.0
1237872,2024,1000.0
1238064,2024,27533.43
1238065,2023,14500.0
1238065,2024,10910.0
1238065,2025,11500.0
1238126,2023,28443.77
1238126,2024,25456.42
1238126,2025,20573.27
1238126,2026,86749.05
1238271,2023,283687.77
1238271,2024,287366.34
1238271,2025,200270.88
1238271,2026,67809.13
1238679,2024,21230.0
1238760,2024,1400000.0
1238760,2025,31504.4
1238760,2026,10000.0
1239024,2023,29500.0
1239024,2024,125950.0
1239024,2025,101911.49
1239024,2026,14620.0
1239171,2023,20600.0
1239171,2024,56400.0
1239171,2025,52600.0
1239171,2026,49000.0
1239262,2025,53750.0
1239262,2026,13500.0
1239870,2023,93461.26
1239870,2024,75131.39
1239870,2025,53382.13
1239870,2026,33032.27
1239883,2023,8313.2
1239883,2024,19545.22
1239883,2025,4050.0
1239984,2023,49818.05
1239984,2024,35951.95
1239984,2025,55920.0
1240104,2023,2907808.12
1240104,2024,7908168.94
1240104,2025,5143156.89
1240104,2026,2231268.05
1240169,2023,38406.5
1240169,2024,939366.5
1240169,2025,96312.0
1240169,2026,12451.0
1240437,2025,30000.0
1240727,2023,461667.46
1240727,2024,3995196.37
1240727,2025,109836.41
1240727,2026,1140899.11
1240985,2023,65400.0
1240985,2024,706200.0
1240985,2025,249000.0
1240985,2026,173680.0
1241075,2023,106200.0
1241075,2024,170700.0
1241075,2025,149400.0
1241075,2026,16700.0
1241349,2023,19798.18
1241349,2024,81494.32
1241349,2025,31750.0
